ALGORITHM_NAME,PHM_PATTERNS_SK,PARAMETER_NAME,PARAMETER_VALUE
Overdue Carrier - Return Gate 8,10280,ALGORITHM_TYPE,COUNT
Overdue Carrier - Return Gate 8,10280,ERROR_COUNT,5
Overdue Carrier - Return Gate 8,10280,ERROR_CODE_REG_EXPR,Overdue Carrier - Return Gate 8
Overdue Carrier - Return Gate 8,10280,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Return Gate 8,10280,THRESHOLDS_DAYS,2
Overdue Carrier - Return Gate 8,10280,THRESHOLD_DATA_DAYS,
Overdue Carrier - RIM Divert,10281,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - RIM Divert,10281,IHN_LEVEL3_DESC,Overdue Carrier - RIM Divert
Overdue Carrier - RIM Divert,10281,ALGORITHM_TYPE,COUNT
Overdue Carrier - RIM Divert,10281,ERROR_COUNT,5
Overdue Carrier - RIM Divert,10281,ERROR_CODE_REG_EXPR,Overdue Carrier - RIM Divert
Overdue Carrier - RIM Divert,10281,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - RIM Divert,10281,THRESHOLDS_DAYS,2
Overdue Carrier - RIM Divert,10281,THRESHOLD_DATA_DAYS,
Overdue Carrier - Sampling Gate 1,10282,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Sampling Gate 1,10282,IHN_LEVEL3_DESC,Overdue Carrier - Sampling Gate 1
Overdue Carrier - Sampling Gate 1,10282,ALGORITHM_TYPE,COUNT
Overdue Carrier - Sampling Gate 1,10282,ERROR_COUNT,5
Overdue Carrier - Sampling Gate 1,10282,ERROR_CODE_REG_EXPR,Overdue Carrier - Sampling Gate 1
Overdue Carrier - Sampling Gate 1,10282,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Sampling Gate 1,10282,THRESHOLDS_DAYS,2
Overdue Carrier - Sampling Gate 1,10282,THRESHOLD_DATA_DAYS,
Overdue Carrier - Sampling Gate 2,10283,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Sampling Gate 2,10283,IHN_LEVEL3_DESC,Overdue Carrier - Sampling Gate 2
Overdue Carrier - Sampling Gate 2,10283,ALGORITHM_TYPE,COUNT
Overdue Carrier - Sampling Gate 2,10283,ERROR_COUNT,5
Overdue Carrier - Sampling Gate 2,10283,ERROR_CODE_REG_EXPR,Overdue Carrier - Sampling Gate 2
Overdue Carrier - Sampling Gate 2,10283,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Sampling Gate 2,10283,THRESHOLDS_DAYS,2
Overdue Carrier - Sampling Gate 2,10283,THRESHOLD_DATA_DAYS,
Overdue Carrier - Sampling Gate 3,10284,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Sampling Gate 3,10284,IHN_LEVEL3_DESC,Overdue Carrier - Sampling Gate 3
Overdue Carrier - Sampling Gate 3,10284,ALGORITHM_TYPE,COUNT
Overdue Carrier - Sampling Gate 3,10284,ERROR_COUNT,5
Overdue Carrier - Sampling Gate 3,10284,ERROR_CODE_REG_EXPR,Overdue Carrier - Sampling Gate 3
Overdue Carrier - Sampling Gate 3,10284,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Sampling Gate 3,10284,THRESHOLDS_DAYS,2
Overdue Carrier - Sampling Gate 3,10284,THRESHOLD_DATA_DAYS,
Overdue Carrier - Sampling Gate 4,10285,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Sampling Gate 4,10285,IHN_LEVEL3_DESC,Overdue Carrier - Sampling Gate 4
Overdue Carrier - Sampling Gate 4,10285,ALGORITHM_TYPE,COUNT
Overdue Carrier - Sampling Gate 4,10285,ERROR_COUNT,5
Overdue Carrier - Sampling Gate 4,10285,ERROR_CODE_REG_EXPR,Overdue Carrier - Sampling Gate 4
Overdue Carrier - Sampling Gate 4,10285,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Sampling Gate 4,10285,THRESHOLDS_DAYS,2
Overdue Carrier - Sampling Gate 4,10285,THRESHOLD_DATA_DAYS,
Overdue Carrier - Sampling Gate 5,10286,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Sampling Gate 5,10286,IHN_LEVEL3_DESC,Overdue Carrier - Sampling Gate 5
Overdue Carrier - Sampling Gate 5,10286,ALGORITHM_TYPE,COUNT
Overdue Carrier - Sampling Gate 5,10286,ERROR_COUNT,5
Overdue Carrier - Sampling Gate 5,10286,ERROR_CODE_REG_EXPR,Overdue Carrier - Sampling Gate 5
Overdue Carrier - Sampling Gate 5,10286,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Sampling Gate 5,10286,THRESHOLDS_DAYS,2
Overdue Carrier - Sampling Gate 5,10286,THRESHOLD_DATA_DAYS,
Overdue Carrier - Sampling Gate 6,10287,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Sampling Gate 6,10287,IHN_LEVEL3_DESC,Overdue Carrier - Sampling Gate 6
Overdue Carrier - Sampling Gate 6,10287,ALGORITHM_TYPE,COUNT
Overdue Carrier - Sampling Gate 6,10287,ERROR_COUNT,5
Overdue Carrier - Sampling Gate 6,10287,ERROR_CODE_REG_EXPR,Overdue Carrier - Sampling Gate 6
Overdue Carrier - Sampling Gate 6,10287,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Sampling Gate 6,10287,THRESHOLDS_DAYS,2
Overdue Carrier - Sampling Gate 6,10287,THRESHOLD_DATA_DAYS,
Overdue Carrier - Sampling Gate 7,10288,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Sampling Gate 7,10288,IHN_LEVEL3_DESC,Overdue Carrier - Sampling Gate 7
Overdue Carrier - Sampling Gate 7,10288,ALGORITHM_TYPE,COUNT
Overdue Carrier - Sampling Gate 7,10288,ERROR_COUNT,5
Overdue Carrier - Sampling Gate 7,10288,ERROR_CODE_REG_EXPR,Overdue Carrier - Sampling Gate 7
Overdue Carrier - Sampling Gate 7,10288,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Sampling Gate 7,10288,THRESHOLDS_DAYS,2
Overdue Carrier - Sampling Gate 7,10288,THRESHOLD_DATA_DAYS,
Overdue Carrier - Sampling Gate 8,10289,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Sampling Gate 8,10289,IHN_LEVEL3_DESC,Overdue Carrier - Sampling Gate 8
Overdue Carrier - Sampling Gate 8,10289,ALGORITHM_TYPE,COUNT
Overdue Carrier - Sampling Gate 8,10289,ERROR_COUNT,5
Overdue Carrier - Sampling Gate 8,10289,ERROR_CODE_REG_EXPR,Overdue Carrier - Sampling Gate 8
Overdue Carrier - Sampling Gate 8,10289,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Sampling Gate 8,10289,THRESHOLDS_DAYS,2
Overdue Carrier - Sampling Gate 8,10289,THRESHOLD_DATA_DAYS,
Overdue Carrier - Storage Gate A,10290,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Storage Gate A,10290,IHN_LEVEL3_DESC,Overdue Carrier - Storage Gate A
Overdue Carrier - Storage Gate A,10290,ALGORITHM_TYPE,COUNT
Overdue Carrier - Storage Gate A,10290,ERROR_COUNT,10
Overdue Carrier - Storage Gate A,10290,ERROR_CODE_REG_EXPR,Overdue Carrier - Storage Gate A
Overdue Carrier - Storage Gate A,10290,THRESHOLD_DESCRIPTION,10/day - 2 consecutive days
Overdue Carrier - Storage Gate A,10290,THRESHOLDS_DAYS,2
Overdue Carrier - Storage Gate A,10290,THRESHOLD_DATA_DAYS,
Overdue Carrier - Storage Gate B,10291,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Storage Gate B,10291,IHN_LEVEL3_DESC,Overdue Carrier - Storage Gate B
Overdue Carrier - Storage Gate B,10291,ALGORITHM_TYPE,COUNT
Overdue Carrier - Storage Gate B,10291,ERROR_COUNT,5
Overdue Carrier - Storage Gate B,10291,ERROR_CODE_REG_EXPR,Overdue Carrier - Storage Gate B
Overdue Carrier - Storage Gate B,10291,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Storage Gate B,10291,THRESHOLDS_DAYS,2
Overdue Carrier - Storage Gate B,10291,THRESHOLD_DATA_DAYS,
Overdue Carrier - Storage Gate C,10292,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Storage Gate C,10292,IHN_LEVEL3_DESC,Overdue Carrier - Storage Gate C
Overdue Carrier - Storage Gate C,10292,ALGORITHM_TYPE,COUNT
Overdue Carrier - Storage Gate C,10292,ERROR_COUNT,5
Overdue Carrier - Storage Gate C,10292,ERROR_CODE_REG_EXPR,Overdue Carrier - Storage Gate C
Overdue Carrier - Storage Gate C,10292,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Storage Gate C,10292,THRESHOLDS_DAYS,2
Overdue Carrier - Storage Gate C,10292,THRESHOLD_DATA_DAYS,
Overdue Carrier - Storage Gate D,10293,THRESHOLD_TYPE,CONSECUTIVE
Overdue Carrier - Storage Gate D,10293,IHN_LEVEL3_DESC,Overdue Carrier - Storage Gate D
Overdue Carrier - Storage Gate D,10293,ALGORITHM_TYPE,COUNT
Overdue Carrier - Storage Gate D,10293,ERROR_COUNT,5
Overdue Carrier - Storage Gate D,10293,ERROR_CODE_REG_EXPR,Overdue Carrier - Storage Gate D
Overdue Carrier - Storage Gate D,10293,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Overdue Carrier - Storage Gate D,10293,THRESHOLDS_DAYS,2
Overdue Carrier - Storage Gate D,10293,THRESHOLD_DATA_DAYS,
Resealer - Temperature Out of Range,10294,THRESHOLD_TYPE,CONSECUTIVE
Resealer - Temperature Out of Range,10294,IHN_LEVEL3_DESC,Resealer - Temperature Out of Range
Resealer - Temperature Out of Range,10294,ALGORITHM_TYPE,COUNT
Resealer - Temperature Out of Range,10294,ERROR_COUNT,4
Resealer - Temperature Out of Range,10294,ERROR_CODE_REG_EXPR,Resealer - Temperature Out of Range
Resealer - Temperature Out of Range,10294,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Resealer - Temperature Out of Range,10294,THRESHOLDS_DAYS,2
Resealer - Temperature Out of Range,10294,THRESHOLD_DATA_DAYS,
Resealer: Error 18: Heater error,10295,THRESHOLD_TYPE,CONSECUTIVE
Resealer: Error 18: Heater error,10295,IHN_LEVEL3_DESC,Resealer: Error 18: Heater error
Resealer: Error 18: Heater error,10295,ALGORITHM_TYPE,COUNT
Resealer: Error 18: Heater error,10295,ERROR_COUNT,2
Resealer: Error 18: Heater error,10295,ERROR_CODE_REG_EXPR,Resealer: Error 18: Heater error
Resealer: Error 18: Heater error,10295,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
Resealer: Error 18: Heater error,10295,THRESHOLDS_DAYS,2
Resealer: Error 18: Heater error,10295,THRESHOLD_DATA_DAYS,
Resealer: Error 21: Arm up failure,10296,THRESHOLD_TYPE,CONSECUTIVE
Resealer: Error 21: Arm up failure,10296,IHN_LEVEL3_DESC,Resealer: Error 21: Arm up failure
Resealer: Error 21: Arm up failure,10296,ALGORITHM_TYPE,COUNT
Resealer: Error 21: Arm up failure,10296,ERROR_COUNT,1
Resealer: Error 21: Arm up failure,10296,ERROR_CODE_REG_EXPR,Resealer: Error 21: Arm up failure
Resealer: Error 21: Arm up failure,10296,THRESHOLD_DESCRIPTION,1/day - 2 consecutive days
Resealer: Error 21: Arm up failure,10296,THRESHOLDS_DAYS,2
Resealer: Error 21: Arm up failure,10296,THRESHOLD_DATA_DAYS,
Resealer: Error 22: Arm down failure,10297,THRESHOLD_TYPE,CONSECUTIVE
Resealer: Error 22: Arm down failure,10297,IHN_LEVEL3_DESC,Resealer: Error 22: Arm down failure
Resealer: Error 22: Arm down failure,10297,ALGORITHM_TYPE,COUNT
Resealer: Error 22: Arm down failure,10297,ERROR_COUNT,1
Resealer: Error 22: Arm down failure,10297,ERROR_CODE_REG_EXPR,Resealer: Error 22: Arm down failure
Resealer: Error 22: Arm down failure,10297,THRESHOLD_DESCRIPTION,1/day - 2 consecutive days
Resealer: Error 22: Arm down failure,10297,THRESHOLDS_DAYS,2
Resealer: Error 22: Arm down failure,10297,THRESHOLD_DATA_DAYS,
Resealer: Error 39: Analog signal error,10298,THRESHOLD_TYPE,CONSECUTIVE
Resealer: Error 39: Analog signal error,10298,IHN_LEVEL3_DESC,Resealer: Error 39: Analog signal error
Resealer: Error 39: Analog signal error,10298,ALGORITHM_TYPE,COUNT
Resealer: Error 39: Analog signal error,10298,ERROR_COUNT,2
Resealer: Error 39: Analog signal error,10298,ERROR_CODE_REG_EXPR,Resealer: Error 39: Analog signal error
Resealer: Error 39: Analog signal error,10298,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
Resealer: Error 39: Analog signal error,10298,THRESHOLDS_DAYS,2
Resealer: Error 39: Analog signal error,10298,THRESHOLD_DATA_DAYS,
Sample Presentation Error - Instrument 1,10299,THRESHOLD_TYPE,DISCRETE
Sample Presentation Error - Instrument 1,10299,IHN_LEVEL3_DESC,Sample Presentation Error - Instrument 1
Sample Presentation Error - Instrument 1,10299,ALGORITHM_TYPE,COUNT
Sample Presentation Error - Instrument 1,10299,ERROR_COUNT,1
Sample Presentation Error - Instrument 1,10299,ERROR_CODE_REG_EXPR,Sample Presentation Error - Instrument 1
Sample Presentation Error - Instrument 1,10299,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
Sample Presentation Error - Instrument 1,10299,THRESHOLDS_DAYS,7
Sample Presentation Error - Instrument 1,10299,THRESHOLD_DATA_DAYS,3
Sample Presentation Error - Instrument 2,10300,THRESHOLD_TYPE,DISCRETE
Sample Presentation Error - Instrument 2,10300,IHN_LEVEL3_DESC,Sample Presentation Error - Instrument 2
Sample Presentation Error - Instrument 2,10300,ALGORITHM_TYPE,COUNT
Sample Presentation Error - Instrument 2,10300,ERROR_COUNT,1
Sample Presentation Error - Instrument 2,10300,ERROR_CODE_REG_EXPR,Sample Presentation Error - Instrument 2
Sample Presentation Error - Instrument 2,10300,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
Sample Presentation Error - Instrument 2,10300,THRESHOLDS_DAYS,7
Sample Presentation Error - Instrument 2,10300,THRESHOLD_DATA_DAYS,3
Sample Presentation Error - Instrument 3,10301,THRESHOLD_TYPE,DISCRETE
Sample Presentation Error - Instrument 3,10301,IHN_LEVEL3_DESC,Sample Presentation Error - Instrument 3
Sample Presentation Error - Instrument 3,10301,ALGORITHM_TYPE,COUNT
Sample Presentation Error - Instrument 3,10301,ERROR_COUNT,1
Sample Presentation Error - Instrument 3,10301,ERROR_CODE_REG_EXPR,Sample Presentation Error - Instrument 3
Sample Presentation Error - Instrument 3,10301,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
Sample Presentation Error - Instrument 3,10301,THRESHOLDS_DAYS,7
Sample Presentation Error - Instrument 3,10301,THRESHOLD_DATA_DAYS,3
Sample Presentation Error - Instrument 4,10302,THRESHOLD_TYPE,DISCRETE
Sample Presentation Error - Instrument 4,10302,IHN_LEVEL3_DESC,Sample Presentation Error - Instrument 4
Sample Presentation Error - Instrument 4,10302,ALGORITHM_TYPE,COUNT
Sample Presentation Error - Instrument 4,10302,ERROR_COUNT,1
Sample Presentation Error - Instrument 4,10302,ERROR_CODE_REG_EXPR,Sample Presentation Error - Instrument 4
Sample Presentation Error - Instrument 4,10302,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
Sample Presentation Error - Instrument 4,10302,THRESHOLDS_DAYS,7
Sample Presentation Error - Instrument 4,10302,THRESHOLD_DATA_DAYS,3
Sample Presentation Error - Instrument 5,10303,THRESHOLD_TYPE,DISCRETE
Sample Presentation Error - Instrument 5,10303,IHN_LEVEL3_DESC,Sample Presentation Error - Instrument 5
Sample Presentation Error - Instrument 5,10303,ALGORITHM_TYPE,COUNT
Sample Presentation Error - Instrument 5,10303,ERROR_COUNT,1
Sample Presentation Error - Instrument 5,10303,ERROR_CODE_REG_EXPR,Sample Presentation Error - Instrument 5
Sample Presentation Error - Instrument 5,10303,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
Sample Presentation Error - Instrument 5,10303,THRESHOLDS_DAYS,7
Sample Presentation Error - Instrument 5,10303,THRESHOLD_DATA_DAYS,3
Sample Presentation Error - Instrument 6,10304,THRESHOLD_TYPE,DISCRETE
Sample Presentation Error - Instrument 6,10304,IHN_LEVEL3_DESC,Sample Presentation Error - Instrument 6
Sample Presentation Error - Instrument 6,10304,ALGORITHM_TYPE,COUNT
Sample Presentation Error - Instrument 6,10304,ERROR_COUNT,1
Sample Presentation Error - Instrument 6,10304,ERROR_CODE_REG_EXPR,Sample Presentation Error - Instrument 6
Sample Presentation Error - Instrument 6,10304,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
Sample Presentation Error - Instrument 6,10304,THRESHOLDS_DAYS,7
Sample Presentation Error - Instrument 6,10304,THRESHOLD_DATA_DAYS,3
Sample Presentation Error - Instrument 7,10305,THRESHOLD_TYPE,DISCRETE
Sample Presentation Error - Instrument 7,10305,IHN_LEVEL3_DESC,Sample Presentation Error - Instrument 7
Sample Presentation Error - Instrument 7,10305,ALGORITHM_TYPE,COUNT
Sample Presentation Error - Instrument 7,10305,ERROR_COUNT,1
Sample Presentation Error - Instrument 7,10305,ERROR_CODE_REG_EXPR,Sample Presentation Error - Instrument 7
Sample Presentation Error - Instrument 7,10305,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
Sample Presentation Error - Instrument 7,10305,THRESHOLDS_DAYS,7
Sample Presentation Error - Instrument 7,10305,THRESHOLD_DATA_DAYS,3
Sample Presentation Error - Instrument 8,10306,THRESHOLD_TYPE,DISCRETE
Sample Presentation Error - Instrument 8,10306,IHN_LEVEL3_DESC,Sample Presentation Error - Instrument 8
Sample Presentation Error - Instrument 8,10306,ALGORITHM_TYPE,COUNT
Sample Presentation Error - Instrument 8,10306,ERROR_COUNT,1
Sample Presentation Error - Instrument 8,10306,ERROR_CODE_REG_EXPR,Sample Presentation Error - Instrument 8
Sample Presentation Error - Instrument 8,10306,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
Sample Presentation Error - Instrument 8,10306,THRESHOLDS_DAYS,7
Sample Presentation Error - Instrument 8,10306,THRESHOLD_DATA_DAYS,3
Sample Queue Error - Instrument 1,10307,THRESHOLD_TYPE,COUNT
Sample Queue Error - Instrument 1,10307,IHN_LEVEL3_DESC,Sample Queue Error - Instrument 1
Sample Queue Error - Instrument 1,10307,ALGORITHM_TYPE,COUNT
Sample Queue Error - Instrument 1,10307,ERROR_COUNT,1
Sample Queue Error - Instrument 1,10307,ERROR_CODE_REG_EXPR,Sample Queue Error - Instrument 1
Sample Queue Error - Instrument 1,10307,THRESHOLD_DESCRIPTION,1/day
Sample Queue Error - Instrument 1,10307,THRESHOLDS_DAYS,1
Sample Queue Error - Instrument 1,10307,THRESHOLD_DATA_DAYS,
Sample Queue Error - Instrument 2,10308,THRESHOLD_TYPE,COUNT
Sample Queue Error - Instrument 2,10308,IHN_LEVEL3_DESC,Sample Queue Error - Instrument 2
Sample Queue Error - Instrument 2,10308,ALGORITHM_TYPE,COUNT
Sample Queue Error - Instrument 2,10308,ERROR_COUNT,1
Sample Queue Error - Instrument 2,10308,ERROR_CODE_REG_EXPR,Sample Queue Error - Instrument 2
Sample Queue Error - Instrument 2,10308,THRESHOLD_DESCRIPTION,1/day
Sample Queue Error - Instrument 2,10308,THRESHOLDS_DAYS,1
Sample Queue Error - Instrument 2,10308,THRESHOLD_DATA_DAYS,
Sample Queue Error - Instrument 3,10309,THRESHOLD_TYPE,COUNT
Sample Queue Error - Instrument 3,10309,IHN_LEVEL3_DESC,Sample Queue Error - Instrument 3
Sample Queue Error - Instrument 3,10309,ALGORITHM_TYPE,COUNT
Sample Queue Error - Instrument 3,10309,ERROR_COUNT,1
Sample Queue Error - Instrument 3,10309,ERROR_CODE_REG_EXPR,Sample Queue Error - Instrument 3
Sample Queue Error - Instrument 3,10309,THRESHOLD_DESCRIPTION,1/day
Sample Queue Error - Instrument 3,10309,THRESHOLDS_DAYS,1
Sample Queue Error - Instrument 3,10309,THRESHOLD_DATA_DAYS,
Sample Queue Error - Instrument 4,10310,THRESHOLD_TYPE,COUNT
Sample Queue Error - Instrument 4,10310,IHN_LEVEL3_DESC,Sample Queue Error - Instrument 4
Sample Queue Error - Instrument 4,10310,ALGORITHM_TYPE,COUNT
Sample Queue Error - Instrument 4,10310,ERROR_COUNT,1
Sample Queue Error - Instrument 4,10310,ERROR_CODE_REG_EXPR,Sample Queue Error - Instrument 4
Sample Queue Error - Instrument 4,10310,THRESHOLD_DESCRIPTION,1/day
Sample Queue Error - Instrument 4,10310,THRESHOLDS_DAYS,1
Sample Queue Error - Instrument 4,10310,THRESHOLD_DATA_DAYS,
Sample Queue Error - Instrument 5,10311,THRESHOLD_TYPE,COUNT
Sample Queue Error - Instrument 5,10311,IHN_LEVEL3_DESC,Sample Queue Error - Instrument 5
Sample Queue Error - Instrument 5,10311,ALGORITHM_TYPE,COUNT
Sample Queue Error - Instrument 5,10311,ERROR_COUNT,1
Sample Queue Error - Instrument 5,10311,ERROR_CODE_REG_EXPR,Sample Queue Error - Instrument 5
Sample Queue Error - Instrument 5,10311,THRESHOLD_DESCRIPTION,1/day
Sample Queue Error - Instrument 5,10311,THRESHOLDS_DAYS,1
Sample Queue Error - Instrument 5,10311,THRESHOLD_DATA_DAYS,
Sample Queue Error - Instrument 6,10312,THRESHOLD_TYPE,COUNT
Sample Queue Error - Instrument 6,10312,IHN_LEVEL3_DESC,Sample Queue Error - Instrument 6
Sample Queue Error - Instrument 6,10312,ALGORITHM_TYPE,COUNT
Sample Queue Error - Instrument 6,10312,ERROR_COUNT,1
Sample Queue Error - Instrument 6,10312,ERROR_CODE_REG_EXPR,Sample Queue Error - Instrument 6
Sample Queue Error - Instrument 6,10312,THRESHOLD_DESCRIPTION,1/day
Sample Queue Error - Instrument 6,10312,THRESHOLDS_DAYS,1
Sample Queue Error - Instrument 6,10312,THRESHOLD_DATA_DAYS,
Sample Queue Error - Instrument 7,10313,THRESHOLD_TYPE,COUNT
Sample Queue Error - Instrument 7,10313,IHN_LEVEL3_DESC,Sample Queue Error - Instrument 7
Sample Queue Error - Instrument 7,10313,ALGORITHM_TYPE,COUNT
Sample Queue Error - Instrument 7,10313,ERROR_COUNT,1
Sample Queue Error - Instrument 7,10313,ERROR_CODE_REG_EXPR,Sample Queue Error - Instrument 7
Sample Queue Error - Instrument 7,10313,THRESHOLD_DESCRIPTION,1/day
Sample Queue Error - Instrument 7,10313,THRESHOLDS_DAYS,1
Sample Queue Error - Instrument 7,10313,THRESHOLD_DATA_DAYS,
Sample Queue Error - Instrument 8,10314,THRESHOLD_TYPE,COUNT
Sample Queue Error - Instrument 8,10314,IHN_LEVEL3_DESC,Sample Queue Error - Instrument 8
Sample Queue Error - Instrument 8,10314,ALGORITHM_TYPE,COUNT
Sample Queue Error - Instrument 8,10314,ERROR_COUNT,1
Sample Queue Error - Instrument 8,10314,ERROR_CODE_REG_EXPR,Sample Queue Error - Instrument 8
Sample Queue Error - Instrument 8,10314,THRESHOLD_DESCRIPTION,1/day
Sample Queue Error - Instrument 8,10314,THRESHOLDS_DAYS,1
Sample Queue Error - Instrument 8,10314,THRESHOLD_DATA_DAYS,
Storage - Temperature Out of Range,10315,THRESHOLD_TYPE,CONSECUTIVE
Storage - Temperature Out of Range,10315,IHN_LEVEL3_DESC,Storage - Temperature Out of Range
Storage - Temperature Out of Range,10315,ALGORITHM_TYPE,COUNT
Storage - Temperature Out of Range,10315,ERROR_COUNT,3
Storage - Temperature Out of Range,10315,ERROR_CODE_REG_EXPR,Storage - Temperature Out of Range
Storage - Temperature Out of Range,10315,THRESHOLD_DESCRIPTION,3/day for 2 consecutive days
Storage - Temperature Out of Range,10315,THRESHOLDS_DAYS,2
Storage - Temperature Out of Range,10315,THRESHOLD_DATA_DAYS,
Storage Sample Robot: Error 21: Moving Fault - Axis 1,10316,THRESHOLD_TYPE,CONSECUTIVE
Storage Sample Robot: Error 21: Moving Fault - Axis 1,10316,IHN_LEVEL3_DESC,Storage Sample Robot: Error 21: Moving Fault - Axis 1
Storage Sample Robot: Error 21: Moving Fault - Axis 1,10316,ALGORITHM_TYPE,COUNT
Storage Sample Robot: Error 21: Moving Fault - Axis 1,10316,ERROR_COUNT,4
Storage Sample Robot: Error 21: Moving Fault - Axis 1,10316,ERROR_CODE_REG_EXPR,Storage Sample Robot: Error 21: Moving Fault - Axis 1
Storage Sample Robot: Error 21: Moving Fault - Axis 1,10316,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Storage Sample Robot: Error 21: Moving Fault - Axis 1,10316,THRESHOLDS_DAYS,2
Storage Sample Robot: Error 21: Moving Fault - Axis 1,10316,THRESHOLD_DATA_DAYS,
Storage Sample Robot: Error 22: Moving Fault - Axis 2,10317,THRESHOLD_TYPE,CONSECUTIVE
Storage Sample Robot: Error 22: Moving Fault - Axis 2,10317,IHN_LEVEL3_DESC,Storage Sample Robot: Error 22: Moving Fault - Axis 2
Storage Sample Robot: Error 22: Moving Fault - Axis 2,10317,ALGORITHM_TYPE,COUNT
Storage Sample Robot: Error 22: Moving Fault - Axis 2,10317,ERROR_COUNT,4
Storage Sample Robot: Error 22: Moving Fault - Axis 2,10317,ERROR_CODE_REG_EXPR,Storage Sample Robot: Error 22: Moving Fault - Axis 2
Storage Sample Robot: Error 22: Moving Fault - Axis 2,10317,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Storage Sample Robot: Error 22: Moving Fault - Axis 2,10317,THRESHOLDS_DAYS,2
Storage Sample Robot: Error 22: Moving Fault - Axis 2,10317,THRESHOLD_DATA_DAYS,
Storage Sample Robot: Error 23: Moving Fault - Axis 3,10318,THRESHOLD_TYPE,CONSECUTIVE
