SQL Statement which produced this data:
  -- select * from SVC_PHM_OWNER.PHM_ALGORITHM_DEFINITIONS where algorithm_name like '%3600%'
  -- 
  -- A3600 algorithms have vn_ALG_NUM = 1040
  --
  -- CURSOR ALL_THRESHOLDS (vn_ALG_NUM    NUMBER)
  -- IS
  
  --     select 
  --         phm_patterns_sk phm_thresholds_sk,
  --         case when threshold_number is null 
  --              then 
  --                  9999
  --              else 
  --                  to_number (threshold_number)
  --              end threshold_number,
  --         case when threshold_number_unit is null 
  --              then 
  --                  9999
  --              else 
  --                  to_number (threshold_number_unit)
  --              end threshold_number_unit,
  --         threshold_number_desc,
  --         phm_patterns_sk phm_patterns_sk,
  --         phm_thresholds_sk as thresholds_sk_val,
  --         pattern_description,
  --         threshold_alert,
  --         algorithm_type as algorithm_type,
  --         case when threshold_data_days is null 
  --         then 
  --             9999
  --         else 
  --             to_number (threshold_data_days)
  --         end threshold_data_days,
  --         case when module_type = 'ALL' 
  --              then 
  --                  '%' 
  --              else 
  --                  module_type 
  --              end module_type
  --     from (
          select 
              tp.phm_patterns_sk,
              p.pattern_name as pattern_name,
              thr.phm_thresholds_sk,
              ihn.issue_description,
              tp.parameter_name,
              tp.parameter_values
          from 
              phm_threshold_parameter tp,
              phm_patterns p,
              (
                  select 
                      phm_patterns_sk, 
                      issue_description
                  from 
                      phm_algorithm_ihns pai
                  where 
                      pai.phm_algorithm_definitions_sk = 1040 -- vn_alg_num
              ) ihn,
              (
                  select 
                      phm_patterns_sk, 
                      phm_thresholds_sk
                  from 
                      phm_thresholds pt
                  where 
                      pt.phm_algorithm_definitions_sk = 1040 -- vn_alg_num
              ) thr
          where     
              tp.phm_patterns_sk = p.phm_patterns_sk
          and 
              nvl (tp.delete_flag, 'N') <> 'Y'
          and 
              tp.phm_d_algorithm_definitions_sk = 1040 -- vn_alg_num
          and 
              p.phm_patterns_sk = ihn.phm_patterns_sk
          and 
              p.phm_patterns_sk = thr.phm_patterns_sk
  --     ) pivot ( 
  --         max ( parameter_values )
  --         for 
  --             parameter_name
  --         in (
  --             'ALGORITHM_TYPE' as algorithm_type,
  --             'ERROR_CODE_VALUE' as pattern_description,
  --             'ERROR_COUNT' as threshold_number,
  --             'IHN_LEVEL3_DESC' as threshold_alert,
  --             'THRESHOLD_DATA_DAYS' as threshold_data_days,
  --             'THRESHOLDS_DAYS' as threshold_number_unit,
  --             'THRESHOLD_DESCRIPTION' as threshold_number_desc,
  --             'MODULE' as module_type
  --         )
  --     )
  --     order by 
  --         algorithm_type, 
  --         pattern_name;

PHM_PATTERNS_SK,PATTERN_NAME,PHM_THRESHOLDS_SK,ISSUE_DESCRIPTION,PARAMETER_NAME,PARAMETER_VALUES
190,"Sample Queue Error On Carrier Not In List At Routine Gate ISR 5090",187,,"THRESHOLD_DATA_DAYS","1"
190,"Sample Queue Error On Carrier Not In List At Routine Gate ISR 5090",187,,"THRESHOLDS_DAYS","1"
190,"Sample Queue Error On Carrier Not In List At Routine Gate ISR 5090",187,,"THRESHOLD_DESCRIPTION","1/day"
190,"Sample Queue Error On Carrier Not In List At Routine Gate ISR 5090",187,,"ALGORITHM_TYPE","ERROR_COUNT"
190,"Sample Queue Error On Carrier Not In List At Routine Gate ISR 5090",187,,"IHN_LEVEL3_DESC","Sample Queue Error On Carrier Not In List At Routine Gate ISR 5090"
206,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B",189,,"ERROR_CODE_VALUE","508B"
206,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B",189,,"MODULE","ISR"
206,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B",189,,"ERROR_COUNT","1"
206,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B",189,,"THRESHOLD_DATA_DAYS","1"
206,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B",189,,"THRESHOLDS_DAYS","1"
206,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B",189,,"THRESHOLD_DESCRIPTION","1/day"
206,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B",189,,"ALGORITHM_TYPE","ERROR_COUNT"
206,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B",189,,"IHN_LEVEL3_DESC","Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B"
187,"Sample Queue Error On Carrier Not In List C16 7088",172,,"ERROR_CODE_VALUE","7088"
187,"Sample Queue Error On Carrier Not In List C16 7088",172,,"MODULE","C16"
187,"Sample Queue Error On Carrier Not In List C16 7088",172,,"ERROR_COUNT","1"
187,"Sample Queue Error On Carrier Not In List C16 7088",172,,"THRESHOLD_DATA_DAYS","1"
187,"Sample Queue Error On Carrier Not In List C16 7088",172,,"THRESHOLDS_DAYS","1"
187,"Sample Queue Error On Carrier Not In List C16 7088",172,,"THRESHOLD_DESCRIPTION","1/day"
187,"Sample Queue Error On Carrier Not In List C16 7088",172,,"ALGORITHM_TYPE","ERROR_COUNT"
187,"Sample Queue Error On Carrier Not In List C16 7088",172,,"IHN_LEVEL3_DESC","Sample Queue Error On Carrier Not In List C16 7088"
137,"Sample Tube Lost CM 06D4",136,,"ERROR_CODE_VALUE","06D4"
137,"Sample Tube Lost CM 06D4",136,,"MODULE","CM"
137,"Sample Tube Lost CM 06D4",136,,"ERROR_COUNT","2"
137,"Sample Tube Lost CM 06D4",136,,"THRESHOLD_DATA_DAYS","2"
137,"Sample Tube Lost CM 06D4",136,,"THRESHOLDS_DAYS","2"
137,"Sample Tube Lost CM 06D4",136,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
137,"Sample Tube Lost CM 06D4",136,,"ALGORITHM_TYPE","ERROR_COUNT"
137,"Sample Tube Lost CM 06D4",136,,"IHN_LEVEL3_DESC","Sample Tube Lost CM 06D4"
144,"Sample Tube Lost SRM 0ED4",139,,"ERROR_CODE_VALUE","0ED4"
144,"Sample Tube Lost SRM 0ED4",139,,"MODULE","SRM"
144,"Sample Tube Lost SRM 0ED4",139,,"ERROR_COUNT","2"
144,"Sample Tube Lost SRM 0ED4",139,,"THRESHOLD_DATA_DAYS","2"
144,"Sample Tube Lost SRM 0ED4",139,,"THRESHOLDS_DAYS","2"
144,"Sample Tube Lost SRM 0ED4",139,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
144,"Sample Tube Lost SRM 0ED4",139,,"ALGORITHM_TYPE","ERROR_COUNT"
144,"Sample Tube Lost SRM 0ED4",139,,"IHN_LEVEL3_DESC","Sample Tube Lost SRM 0ED4"
95,"Temperature Heater Sensor Error SM 90A6",88,,"ERROR_CODE_VALUE","90A6"
95,"Temperature Heater Sensor Error SM 90A6",88,,"MODULE","SM"
95,"Temperature Heater Sensor Error SM 90A6",88,,"ERROR_COUNT","1"
95,"Temperature Heater Sensor Error SM 90A6",88,,"THRESHOLD_DATA_DAYS","2"
95,"Temperature Heater Sensor Error SM 90A6",88,,"THRESHOLDS_DAYS","2"
95,"Temperature Heater Sensor Error SM 90A6",88,,"THRESHOLD_DESCRIPTION","1/day for 2 consecutive days"
95,"Temperature Heater Sensor Error SM 90A6",88,,"ALGORITHM_TYPE","ERROR_COUNT"
95,"Temperature Heater Sensor Error SM 90A6",88,,"IHN_LEVEL3_DESC","Temperature Heater Sensor Error SM 90A6"
143,"Too Many Sample ID Mismatches ALL SC05F",106,,"ERROR_CODE_VALUE","SC05F"
143,"Too Many Sample ID Mismatches ALL SC05F",106,,"MODULE","ALL"
143,"Too Many Sample ID Mismatches ALL SC05F",106,,"ERROR_COUNT","1"
143,"Too Many Sample ID Mismatches ALL SC05F",106,,"THRESHOLD_DATA_DAYS","2"
143,"Too Many Sample ID Mismatches ALL SC05F",106,,"THRESHOLDS_DAYS","2"
143,"Too Many Sample ID Mismatches ALL SC05F",106,,"THRESHOLD_DESCRIPTION","1/day for 2 consecutive days"
143,"Too Many Sample ID Mismatches ALL SC05F",106,,"ALGORITHM_TYPE","ERROR_COUNT"
143,"Too Many Sample ID Mismatches ALL SC05F",106,,"IHN_LEVEL3_DESC","Too Many Sample ID Mismatches ALL SC05F"
157,"Tube Disposal Failure SRM 0ED6",152,,"ERROR_CODE_VALUE","0ED6"
157,"Tube Disposal Failure SRM 0ED6",152,,"MODULE","SRM"
157,"Tube Disposal Failure SRM 0ED6",152,,"ERROR_COUNT","2"
157,"Tube Disposal Failure SRM 0ED6",152,,"THRESHOLD_DATA_DAYS","2"
157,"Tube Disposal Failure SRM 0ED6",152,,"THRESHOLDS_DAYS","2"
157,"Tube Disposal Failure SRM 0ED6",152,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
157,"Tube Disposal Failure SRM 0ED6",152,,"ALGORITHM_TYPE","ERROR_COUNT"
157,"Tube Disposal Failure SRM 0ED6",152,,"IHN_LEVEL3_DESC","Tube Disposal Failure SRM 0ED6"
161,"Tube Drop Failure SRM 0FFA",90,,"ERROR_CODE_VALUE","0FFA"
161,"Tube Drop Failure SRM 0FFA",90,,"MODULE","SRM"
161,"Tube Drop Failure SRM 0FFA",90,,"ERROR_COUNT","2"
161,"Tube Drop Failure SRM 0FFA",90,,"THRESHOLD_DATA_DAYS","2"
161,"Tube Drop Failure SRM 0FFA",90,,"THRESHOLDS_DAYS","2"
161,"Tube Drop Failure SRM 0FFA",90,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
161,"Tube Drop Failure SRM 0FFA",90,,"ALGORITHM_TYPE","ERROR_COUNT"
161,"Tube Drop Failure SRM 0FFA",90,,"IHN_LEVEL3_DESC","Tube Drop Failure SRM 0FFA"
237,"Tube Gripper Initialization Failure CM 06D3",223,,"ERROR_CODE_VALUE","06D3"
237,"Tube Gripper Initialization Failure CM 06D3",223,,"MODULE","CM"
237,"Tube Gripper Initialization Failure CM 06D3",223,,"ERROR_COUNT","2"
237,"Tube Gripper Initialization Failure CM 06D3",223,,"THRESHOLD_DATA_DAYS","2"
237,"Tube Gripper Initialization Failure CM 06D3",223,,"THRESHOLDS_DAYS","2"
237,"Tube Gripper Initialization Failure CM 06D3",223,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
237,"Tube Gripper Initialization Failure CM 06D3",223,,"ALGORITHM_TYPE","ERROR_COUNT"
237,"Tube Gripper Initialization Failure CM 06D3",223,,"IHN_LEVEL3_DESC","Tube Gripper Initialization Failure CM 06D3"
240,"Tube Gripper Initialization Failure SRM 0ED3",226,,"ERROR_CODE_VALUE","0ED3"
240,"Tube Gripper Initialization Failure SRM 0ED3",226,,"MODULE","SRM"
240,"Tube Gripper Initialization Failure SRM 0ED3",226,,"ERROR_COUNT","2"
240,"Tube Gripper Initialization Failure SRM 0ED3",226,,"THRESHOLD_DATA_DAYS","2"
240,"Tube Gripper Initialization Failure SRM 0ED3",226,,"THRESHOLDS_DAYS","2"
240,"Tube Gripper Initialization Failure SRM 0ED3",226,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
240,"Tube Gripper Initialization Failure SRM 0ED3",226,,"ALGORITHM_TYPE","ERROR_COUNT"
240,"Tube Gripper Initialization Failure SRM 0ED3",226,,"IHN_LEVEL3_DESC","Tube Gripper Initialization Failure SRM 0ED3"
231,"Tube Gripper Open Fault CM 06C3",214,,"ERROR_CODE_VALUE","06C3"
231,"Tube Gripper Open Fault CM 06C3",214,,"MODULE","CM"
231,"Tube Gripper Open Fault CM 06C3",214,,"ERROR_COUNT","2"
231,"Tube Gripper Open Fault CM 06C3",214,,"THRESHOLD_DATA_DAYS","2"
231,"Tube Gripper Open Fault CM 06C3",214,,"THRESHOLDS_DAYS","2"
231,"Tube Gripper Open Fault CM 06C3",214,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
231,"Tube Gripper Open Fault CM 06C3",214,,"ALGORITHM_TYPE","ERROR_COUNT"
231,"Tube Gripper Open Fault CM 06C3",214,,"IHN_LEVEL3_DESC","Tube Gripper Open Fault CM 06C3"
149,"Tube Gripper Open Fault During Sample Tube Picking CM 06B6",142,,"ERROR_CODE_VALUE","06B6"
149,"Tube Gripper Open Fault During Sample Tube Picking CM 06B6",142,,"MODULE","CM"
149,"Tube Gripper Open Fault During Sample Tube Picking CM 06B6",142,,"ERROR_COUNT","2"
149,"Tube Gripper Open Fault During Sample Tube Picking CM 06B6",142,,"THRESHOLD_DATA_DAYS","2"
149,"Tube Gripper Open Fault During Sample Tube Picking CM 06B6",142,,"THRESHOLDS_DAYS","2"
149,"Tube Gripper Open Fault During Sample Tube Picking CM 06B6",142,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
149,"Tube Gripper Open Fault During Sample Tube Picking CM 06B6",142,,"ALGORITHM_TYPE","ERROR_COUNT"
149,"Tube Gripper Open Fault During Sample Tube Picking CM 06B6",142,,"IHN_LEVEL3_DESC","Tube Gripper Open Fault During Sample Tube Picking CM 06B6"
155,"Tube Gripper Open Fault During Sample Tube Placing CM 06B8",146,,"ERROR_CODE_VALUE","06B8"
155,"Tube Gripper Open Fault During Sample Tube Placing CM 06B8",146,,"MODULE","CM"
155,"Tube Gripper Open Fault During Sample Tube Placing CM 06B8",146,,"ERROR_COUNT","2"
155,"Tube Gripper Open Fault During Sample Tube Placing CM 06B8",146,,"THRESHOLD_DATA_DAYS","2"
155,"Tube Gripper Open Fault During Sample Tube Placing CM 06B8",146,,"THRESHOLDS_DAYS","2"
155,"Tube Gripper Open Fault During Sample Tube Placing CM 06B8",146,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
155,"Tube Gripper Open Fault During Sample Tube Placing CM 06B8",146,,"ALGORITHM_TYPE","ERROR_COUNT"
155,"Tube Gripper Open Fault During Sample Tube Placing CM 06B8",146,,"IHN_LEVEL3_DESC","Tube Gripper Open Fault During Sample Tube Placing CM 06B8"
114,"Unreadable Sample ID AQM E044",99,,"ERROR_CODE_VALUE","E044"
114,"Unreadable Sample ID AQM E044",99,,"MODULE","AQM"
114,"Unreadable Sample ID AQM E044",99,,"ERROR_COUNT","1.5"
114,"Unreadable Sample ID AQM E044",99,,"THRESHOLD_DATA_DAYS","2"
114,"Unreadable Sample ID AQM E044",99,,"THRESHOLDS_DAYS","2"
114,"Unreadable Sample ID AQM E044",99,,"THRESHOLD_DESCRIPTION","1.5%/day for 2 consecutive days"
114,"Unreadable Sample ID AQM E044",99,,"ALGORITHM_TYPE","PERCENTAGE"
114,"Unreadable Sample ID AQM E044",99,,"IHN_LEVEL3_DESC","Unreadable Sample ID AQM E044"
126,"Unreadable Sample ID CM 0605",100,,"ERROR_CODE_VALUE","0605"
126,"Unreadable Sample ID CM 0605",100,,"MODULE","CM"
126,"Unreadable Sample ID CM 0605",100,,"ERROR_COUNT","1.5"
126,"Unreadable Sample ID CM 0605",100,,"THRESHOLD_DATA_DAYS","2"
126,"Unreadable Sample ID CM 0605",100,,"THRESHOLDS_DAYS","2"
126,"Unreadable Sample ID CM 0605",100,,"THRESHOLD_DESCRIPTION","1.5%/day for 2 consecutive days"
126,"Unreadable Sample ID CM 0605",100,,"ALGORITHM_TYPE","PERCENTAGE"
126,"Unreadable Sample ID CM 0605",100,,"IHN_LEVEL3_DESC","Unreadable Sample ID CM 0605"
130,"Unreadable Sample ID ISR 5015",103,,"ERROR_CODE_VALUE","5015"
130,"Unreadable Sample ID ISR 5015",103,,"MODULE","ISR"
130,"Unreadable Sample ID ISR 5015",103,,"ERROR_COUNT","2"
130,"Unreadable Sample ID ISR 5015",103,,"THRESHOLD_DATA_DAYS","2"
130,"Unreadable Sample ID ISR 5015",103,,"THRESHOLDS_DAYS","2"
130,"Unreadable Sample ID ISR 5015",103,,"THRESHOLD_DESCRIPTION","2%/day for 2 consecutive days"
130,"Unreadable Sample ID ISR 5015",103,,"ALGORITHM_TYPE","PERCENTAGE"
130,"Unreadable Sample ID ISR 5015",103,,"IHN_LEVEL3_DESC","Unreadable Sample ID ISR 5015"
105,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_1",96,,"ERROR_CODE_VALUE","0405"
105,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_1",96,,"MODULE","IOM"
105,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_1",96,,"ERROR_COUNT","1.5"
105,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_1",96,,"THRESHOLD_DATA_DAYS","30"
105,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_1",96,,"THRESHOLDS_DAYS","2"
105,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_1",96,,"THRESHOLD_DESCRIPTION","1 SD above 30 day mean for 2 consecutive days (high volume)"
105,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_1",96,,"ALGORITHM_TYPE","SD_HIGH_VOLUME"
105,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_1",96,,"IHN_LEVEL3_DESC","Unreadable Sample ID or Unreadable Rack ID IOM 0405_1"
110,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_2",98,,"ERROR_CODE_VALUE","0405"
110,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_2",98,,"MODULE","IOM"
110,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_2",98,,"ERROR_COUNT","1.5"
110,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_2",98,,"THRESHOLD_DATA_DAYS","30"
110,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_2",98,,"THRESHOLDS_DAYS","2"
110,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_2",98,,"THRESHOLD_DESCRIPTION","1SD above 30 day mean for 2 consecutive days (low volume)"
110,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_2",98,,"ALGORITHM_TYPE","SD_LOW_VOLUME"
110,"Unreadable Sample ID or Unreadable Rack ID IOM 0405_2",98,,"IHN_LEVEL3_DESC","Unreadable Sample ID or Unreadable Rack ID IOM 0405_2"
138,"Unreadable Sample ID SRM 0E05",104,,"ERROR_CODE_VALUE","0E05"
138,"Unreadable Sample ID SRM 0E05",104,,"MODULE","SRM"
138,"Unreadable Sample ID SRM 0E05",104,,"ERROR_COUNT","5"
138,"Unreadable Sample ID SRM 0E05",104,,"THRESHOLD_DATA_DAYS","2"
138,"Unreadable Sample ID SRM 0E05",104,,"THRESHOLDS_DAYS","2"
138,"Unreadable Sample ID SRM 0E05",104,,"THRESHOLD_DESCRIPTION","5%/day for 2 consecutive days"
138,"Unreadable Sample ID SRM 0E05",104,,"ALGORITHM_TYPE","PERCENTAGE"
138,"Unreadable Sample ID SRM 0E05",104,,"IHN_LEVEL3_DESC","Unreadable Sample ID SRM 0E05"
131,"Waiting for Passthrough ACK at Divert Gate ISR 5047",255,,"ERROR_CODE_VALUE","5047"
131,"Waiting for Passthrough ACK at Divert Gate ISR 5047",255,,"MODULE","ISR"
131,"Waiting for Passthrough ACK at Divert Gate ISR 5047",255,,"ERROR_COUNT","1"
131,"Waiting for Passthrough ACK at Divert Gate ISR 5047",255,,"THRESHOLD_DATA_DAYS","1"
131,"Waiting for Passthrough ACK at Divert Gate ISR 5047",255,,"THRESHOLDS_DAYS","1"
131,"Waiting for Passthrough ACK at Divert Gate ISR 5047",255,,"THRESHOLD_DESCRIPTION","1/day"
131,"Waiting for Passthrough ACK at Divert Gate ISR 5047",255,,"ALGORITHM_TYPE","ERROR_COUNT"
131,"Waiting for Passthrough ACK at Divert Gate ISR 5047",255,,"IHN_LEVEL3_DESC","Waiting for Passthrough ACK at Divert Gate ISR 5047"
180,"Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453",124,,"ERROR_CODE_VALUE","0453"
180,"Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453",124,,"MODULE","IOM"
180,"Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453",124,,"ERROR_COUNT","1"
180,"Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453",124,,"THRESHOLD_DATA_DAYS","1"
180,"Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453",124,,"THRESHOLDS_DAYS","1"
180,"Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453",124,,"THRESHOLD_DESCRIPTION","1/day"
180,"Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453",124,,"ALGORITHM_TYPE","ERROR_COUNT"
180,"Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453",124,,"IHN_LEVEL3_DESC","Waiting For Run Away Ack Notification - Barcode Reader Gate IOM 0453"
213,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53",135,,"ERROR_CODE_VALUE","0E53"
213,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53",135,,"MODULE","SRM"
213,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53",135,,"ERROR_COUNT","10"
213,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53",135,,"THRESHOLD_DATA_DAYS","2"
213,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53",135,,"THRESHOLDS_DAYS","2"
213,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53",135,,"THRESHOLD_DESCRIPTION","10/day for 2 consecutive days"
213,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53",135,,"ALGORITHM_TYPE","ERROR_COUNT"
213,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53",135,,"IHN_LEVEL3_DESC","Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53"
197,"Waiting For Run Away Ack Notification - Load Gate CM 0653",128,,"ERROR_CODE_VALUE","0653"
197,"Waiting For Run Away Ack Notification - Load Gate CM 0653",128,,"MODULE","CM"
197,"Waiting For Run Away Ack Notification - Load Gate CM 0653",128,,"ERROR_COUNT","1"
197,"Waiting For Run Away Ack Notification - Load Gate CM 0653",128,,"THRESHOLD_DATA_DAYS","1"
197,"Waiting For Run Away Ack Notification - Load Gate CM 0653",128,,"THRESHOLDS_DAYS","1"
197,"Waiting For Run Away Ack Notification - Load Gate CM 0653",128,,"THRESHOLD_DESCRIPTION","1/day"
197,"Waiting For Run Away Ack Notification - Load Gate CM 0653",128,,"ALGORITHM_TYPE","ERROR_COUNT"
197,"Waiting For Run Away Ack Notification - Load Gate CM 0653",128,,"IHN_LEVEL3_DESC","Waiting For Run Away Ack Notification - Load Gate CM 0653"
188,"Automated Refrigerator Barrier Failure SRM 0F8C",159,,"ERROR_CODE_VALUE","0F8C"
188,"Automated Refrigerator Barrier Failure SRM 0F8C",159,,"MODULE","SRM"
188,"Automated Refrigerator Barrier Failure SRM 0F8C",159,,"ERROR_COUNT","1"
188,"Automated Refrigerator Barrier Failure SRM 0F8C",159,,"THRESHOLD_DATA_DAYS","2"
188,"Automated Refrigerator Barrier Failure SRM 0F8C",159,,"THRESHOLDS_DAYS","2"
188,"Automated Refrigerator Barrier Failure SRM 0F8C",159,,"THRESHOLD_DESCRIPTION","1/day for 2 consecutive days"
188,"Automated Refrigerator Barrier Failure SRM 0F8C",159,,"ALGORITHM_TYPE","ERROR_COUNT"
188,"Automated Refrigerator Barrier Failure SRM 0F8C",159,,"IHN_LEVEL3_DESC","Automated Refrigerator Barrier Failure SRM 0F8C"
198,"Automation Carrier with Routing Error at Output Gate ISR 504D",233,,"ERROR_CODE_VALUE","504D"
198,"Automation Carrier with Routing Error at Output Gate ISR 504D",233,,"MODULE","ISR"
198,"Automation Carrier with Routing Error at Output Gate ISR 504D",233,,"ERROR_COUNT","2"
198,"Automation Carrier with Routing Error at Output Gate ISR 504D",233,,"THRESHOLD_DATA_DAYS","2"
198,"Automation Carrier with Routing Error at Output Gate ISR 504D",233,,"THRESHOLDS_DAYS","2"
198,"Automation Carrier with Routing Error at Output Gate ISR 504D",233,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
198,"Automation Carrier with Routing Error at Output Gate ISR 504D",233,,"ALGORITHM_TYPE","ERROR_COUNT"
198,"Automation Carrier with Routing Error at Output Gate ISR 504D",233,,"IHN_LEVEL3_DESC","Automation Carrier with Routing Error at Output Gate ISR 504D"
210,"Automation Carrier with Routing Error at Priority Input Gate ISR 504F",167,,"ERROR_CODE_VALUE","504F"
210,"Automation Carrier with Routing Error at Priority Input Gate ISR 504F",167,,"MODULE","ISR"
210,"Automation Carrier with Routing Error at Priority Input Gate ISR 504F",167,,"ERROR_COUNT","2"
210,"Automation Carrier with Routing Error at Priority Input Gate ISR 504F",167,,"THRESHOLD_DATA_DAYS","2"
210,"Automation Carrier with Routing Error at Priority Input Gate ISR 504F",167,,"THRESHOLDS_DAYS","2"
210,"Automation Carrier with Routing Error at Priority Input Gate ISR 504F",167,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
210,"Automation Carrier with Routing Error at Priority Input Gate ISR 504F",167,,"ALGORITHM_TYPE","ERROR_COUNT"
210,"Automation Carrier with Routing Error at Priority Input Gate ISR 504F",167,,"IHN_LEVEL3_DESC","Automation Carrier with Routing Error at Priority Input Gate ISR 504F"
215,"Automation Carrier with Routing Error at Return Gate ISR 504C",166,,"ERROR_CODE_VALUE","504C"
215,"Automation Carrier with Routing Error at Return Gate ISR 504C",166,,"MODULE","ISR"
215,"Automation Carrier with Routing Error at Return Gate ISR 504C",166,,"ERROR_COUNT","2"
215,"Automation Carrier with Routing Error at Return Gate ISR 504C",166,,"THRESHOLD_DATA_DAYS","2"
215,"Automation Carrier with Routing Error at Return Gate ISR 504C",166,,"THRESHOLDS_DAYS","2"
215,"Automation Carrier with Routing Error at Return Gate ISR 504C",166,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
215,"Automation Carrier with Routing Error at Return Gate ISR 504C",166,,"ALGORITHM_TYPE","ERROR_COUNT"
215,"Automation Carrier with Routing Error at Return Gate ISR 504C",166,,"IHN_LEVEL3_DESC","Automation Carrier with Routing Error at Return Gate ISR 504C"
218,"Automation Carrier with Routing Error at Routine Input Gate ISR 504E",162,,"ERROR_CODE_VALUE","504E"
218,"Automation Carrier with Routing Error at Routine Input Gate ISR 504E",162,,"MODULE","ISR"
218,"Automation Carrier with Routing Error at Routine Input Gate ISR 504E",162,,"ERROR_COUNT","2"
218,"Automation Carrier with Routing Error at Routine Input Gate ISR 504E",162,,"THRESHOLD_DATA_DAYS","2"
218,"Automation Carrier with Routing Error at Routine Input Gate ISR 504E",162,,"THRESHOLDS_DAYS","2"
218,"Automation Carrier with Routing Error at Routine Input Gate ISR 504E",162,,"THRESHOLD_DESCRIPTION","2/day for 2 consecutive days"
218,"Automation Carrier with Routing Error at Routine Input Gate ISR 504E",162,,"ALGORITHM_TYPE","ERROR_COUNT"
218,"Automation Carrier with Routing Error at Routine Input Gate ISR 504E",162,,"IHN_LEVEL3_DESC","Automation Carrier with Routing Error at Routine Input Gate ISR 504E"
203,"Axes X And Y Moving Fault Recovery has Failed CM 069F",178,,"ERROR_CODE_VALUE","069F"
203,"Axes X And Y Moving Fault Recovery has Failed CM 069F",178,,"MODULE","CM"
203,"Axes X And Y Moving Fault Recovery has Failed CM 069F",178,,"ERROR_COUNT","1"
203,"Axes X And Y Moving Fault Recovery has Failed CM 069F",178,,"THRESHOLD_DATA_DAYS","2"
203,"Axes X And Y Moving Fault Recovery has Failed CM 069F",178,,"THRESHOLDS_DAYS","2"
203,"Axes X And Y Moving Fault Recovery has Failed CM 069F",178,,"THRESHOLD_DESCRIPTION","1/day for 2 consecutive days"
203,"Axes X And Y Moving Fault Recovery has Failed CM 069F",178,,"ALGORITHM_TYPE","ERROR_COUNT"
203,"Axes X And Y Moving Fault Recovery has Failed CM 069F",178,,"IHN_LEVEL3_DESC","Axes X And Y Moving Fault Recovery has Failed CM 069F"
199,"Axes X And Y Moving Fault Recovery has Failed IOM 049F",175,,"ERROR_CODE_VALUE","049F"
