PHM_ALGORITHM_ROUTINE_SK,PHM_PATTERNS_SK,PHM_PRODUCT_ROUTINE_SK,PHM_REUSABLE_ROUTINE_SK,ROUTINE_TYPE,ROUTINE_NAME,ROUTINE_DESCRIPTION,RUN_MODE,ROUTINE_FILE_NAME,ROUTINE_INVOKE_COMMAND,MIME_TYPE,REQUEST_DEPLOY,LAST_DEPLOYED_DATE,REQUESTED_USER,PROCEDURE_SOURCE,DEPLOYED_USER,DEPLOYMENT_LOG,DEPLOYED_DATE,DEPLOYMENT_STATUS,LAST_DEPLOYMENT_STATUS,ENABLE_YN,DELETE_FLAG,APP_AUDITS_CREATE_USER,APP_AUDITS_CREATE_DATE,APP_AUDITS_MODIFY_USER,APP_AUDITS_MODIFY_DATE
6211,10016,,,,"Carrier Did Not Pass - Instrument 3 Gate","Carrier Did Not Pass - Instrument 3 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6212,10017,,,,"Carrier Did Not Pass - Instrument 4 Gate","Carrier Did Not Pass - Instrument 4 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6213,10018,,,,"Carrier Did Not Pass - Instrument 5 Gate","Carrier Did Not Pass - Instrument 5 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6214,10019,,,,"Carrier Did Not Pass - Instrument 6 Gate","Carrier Did Not Pass - Instrument 6 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6215,10020,,,,"Carrier Did Not Pass - Instrument 7 Gate","Carrier Did Not Pass - Instrument 7 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6216,10021,,,,"Carrier Did Not Pass - Instrument 8 Gate","Carrier Did Not Pass - Instrument 8 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6217,10022,,,,"Carrier Did Not Pass - IOM Divert Gate","Carrier Did Not Pass - IOM Divert Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6218,10023,,,,"Carrier Did Not Pass - IOM Gate A","Carrier Did Not Pass - IOM Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6219,10024,,,,"Carrier Did Not Pass - IOM Gate B","Carrier Did Not Pass - IOM Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6220,10025,,,,"Carrier Did Not Pass - IOM Gate C","Carrier Did Not Pass - IOM Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6221,10026,,,,"Carrier Did Not Pass - Resealer Divert Gate","Carrier Did Not Pass - Resealer Divert Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6222,10027,,,,"Carrier Did Not Pass - Resealer Gate","Carrier Did Not Pass - Resealer Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6223,10028,,,,"Carrier Did Not Pass - Return Gate 1","Carrier Did Not Pass - Return Gate 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6224,10029,,,,"Carrier Did Not Pass - Return Gate 2","Carrier Did Not Pass - Return Gate 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6225,10030,,,,"Carrier Did Not Pass - Return Gate 3","Carrier Did Not Pass - Return Gate 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6226,10031,,,,"Carrier Did Not Pass - Return Gate 4","Carrier Did Not Pass - Return Gate 4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6227,10032,,,,"Carrier Did Not Pass - Return Gate 5","Carrier Did Not Pass - Return Gate 5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6228,10033,,,,"Carrier Did Not Pass - Return Gate 6","Carrier Did Not Pass - Return Gate 6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6229,10034,,,,"Carrier Did Not Pass - Return Gate 7","Carrier Did Not Pass - Return Gate 7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6230,10035,,,,"Carrier Did Not Pass - Return Gate 8","Carrier Did Not Pass - Return Gate 8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6231,10036,,,,"Carrier Did Not Pass - RIM Divert","Carrier Did Not Pass - RIM Divert","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6232,10037,,,,"Carrier Did Not Pass - Sampling Gate 1","Carrier Did Not Pass - Sampling Gate 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6233,10038,,,,"Carrier Did Not Pass - Sampling Gate 2","Carrier Did Not Pass - Sampling Gate 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6234,10039,,,,"Carrier Did Not Pass - Sampling Gate 3","Carrier Did Not Pass - Sampling Gate 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6235,10040,,,,"Carrier Did Not Pass - Sampling Gate 4","Carrier Did Not Pass - Sampling Gate 4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6236,10041,,,,"Carrier Did Not Pass - Sampling Gate 5","Carrier Did Not Pass - Sampling Gate 5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6237,10042,,,,"Carrier Did Not Pass - Sampling Gate 6","Carrier Did Not Pass - Sampling Gate 6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6238,10043,,,,"Carrier Did Not Pass - Sampling Gate 7","Carrier Did Not Pass - Sampling Gate 7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:55.000000 PM","SYS","1/13/2018 1:20:55.000000 PM"
6239,10044,,,,"Carrier Did Not Pass - Sampling Gate 8","Carrier Did Not Pass - Sampling Gate 8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6240,10045,,,,"Carrier Did Not Pass - Storage Gate A","Carrier Did Not Pass - Storage Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6241,10046,,,,"Carrier Did Not Pass - Storage Gate B","Carrier Did Not Pass - Storage Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6242,10047,,,,"Carrier Did Not Pass - Storage Gate C","Carrier Did Not Pass - Storage Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6243,10048,,,,"Carrier Did Not Pass - Storage Gate D","Carrier Did Not Pass - Storage Gate D","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6244,10049,,,,"Carrier Routing Error - Aliquoter Divert","Carrier Routing Error - Aliquoter Divert","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6245,10050,,,,"Carrier Routing Error - Centrifuge 2 Gate A","Carrier Routing Error - Centrifuge 2 Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6246,10051,,,,"Carrier Routing Error - Centrifuge 2 Gate B","Carrier Routing Error - Centrifuge 2 Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6247,10052,,,,"Carrier Routing Error - Centrifuge 2 Gate C","Carrier Routing Error - Centrifuge 2 Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6248,10053,,,,"Carrier Routing Error - Centrifuge Gate A","Carrier Routing Error - Centrifuge Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6249,10054,,,,"Carrier Routing Error - Centrifuge Gate B","Carrier Routing Error - Centrifuge Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6250,10055,,,,"Carrier Routing Error - Centrifuge Gate C","Carrier Routing Error - Centrifuge Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6251,10056,,,,"Carrier Routing Error - Decapper Divert Gate","Carrier Routing Error - Decapper Divert Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6252,10057,,,,"Carrier Routing Error - Decapper Gate","Carrier Routing Error - Decapper Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6253,10058,,,,"Carrier Routing Error - Desealer Divert","Carrier Routing Error - Desealer Divert","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6254,10059,,,,"Carrier Routing Error - Desealer Gate","Carrier Routing Error - Desealer Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6255,10060,,,,"Carrier Routing Error - Instrument 1 Gate","Carrier Routing Error - Instrument 1 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6256,10061,,,,"Carrier Routing Error - Instrument 2 Gate","Carrier Routing Error - Instrument 2 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6257,10062,,,,"Carrier Routing Error - Instrument 3 Gate","Carrier Routing Error - Instrument 3 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6258,10063,,,,"Carrier Routing Error - Instrument 4 Gate","Carrier Routing Error - Instrument 4 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6259,10064,,,,"Carrier Routing Error - Instrument 5 Gate","Carrier Routing Error - Instrument 5 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6260,10065,,,,"Carrier Routing Error - Instrument 6 Gate","Carrier Routing Error - Instrument 6 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6261,10066,,,,"Carrier Routing Error - Instrument 7 Gate","Carrier Routing Error - Instrument 7 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6262,10067,,,,"Carrier Routing Error - Instrument 8 Gate","Carrier Routing Error - Instrument 8 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6263,10068,,,,"Carrier Routing Error - IOM Divert Gate","Carrier Routing Error - IOM Divert Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6264,10069,,,,"Carrier Routing Error - IOM Gate A","Carrier Routing Error - IOM Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6265,10070,,,,"Carrier Routing Error - IOM Gate B","Carrier Routing Error - IOM Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6266,10071,,,,"Carrier Routing Error - IOM Gate C","Carrier Routing Error - IOM Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6267,10072,,,,"Carrier Routing Error - Resealer Divert Gate","Carrier Routing Error - Resealer Divert Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6268,10073,,,,"Carrier Routing Error - Resealer Gate","Carrier Routing Error - Resealer Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6269,10074,,,,"Carrier Routing Error - Return Gate 1","Carrier Routing Error - Return Gate 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6270,10075,,,,"Carrier Routing Error - Return Gate 2","Carrier Routing Error - Return Gate 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6271,10076,,,,"Carrier Routing Error - Return Gate 3","Carrier Routing Error - Return Gate 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6272,10077,,,,"Carrier Routing Error - Return Gate 4","Carrier Routing Error - Return Gate 4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6273,10078,,,,"Carrier Routing Error - Return Gate 5","Carrier Routing Error - Return Gate 5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6274,10079,,,,"Carrier Routing Error - Return Gate 6","Carrier Routing Error - Return Gate 6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6275,10080,,,,"Carrier Routing Error - Return Gate 7","Carrier Routing Error - Return Gate 7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:56.000000 PM","SYS","1/13/2018 1:20:56.000000 PM"
6276,10081,,,,"Carrier Routing Error - Return Gate 8","Carrier Routing Error - Return Gate 8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6277,10082,,,,"Carrier Routing Error - RIM Divert","Carrier Routing Error - RIM Divert","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6278,10083,,,,"Carrier Routing Error - Sampling Gate 1","Carrier Routing Error - Sampling Gate 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6279,10084,,,,"Carrier Routing Error - Sampling Gate 2","Carrier Routing Error - Sampling Gate 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6280,10085,,,,"Carrier Routing Error - Sampling Gate 3","Carrier Routing Error - Sampling Gate 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6281,10086,,,,"Carrier Routing Error - Sampling Gate 4","Carrier Routing Error - Sampling Gate 4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6282,10087,,,,"Carrier Routing Error - Sampling Gate 5","Carrier Routing Error - Sampling Gate 5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6283,10088,,,,"Carrier Routing Error - Sampling Gate 6","Carrier Routing Error - Sampling Gate 6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6284,10089,,,,"Carrier Routing Error - Sampling Gate 7","Carrier Routing Error - Sampling Gate 7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6285,10090,,,,"Carrier Routing Error - Sampling Gate 8","Carrier Routing Error - Sampling Gate 8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6286,10091,,,,"Carrier Routing Error - Storage Gate A","Carrier Routing Error - Storage Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6287,10092,,,,"Carrier Routing Error - Storage Gate B","Carrier Routing Error - Storage Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6288,10093,,,,"Carrier Routing Error - Storage Gate C","Carrier Routing Error - Storage Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6289,10094,,,,"Carrier Routing Error - Storage Gate D","Carrier Routing Error - Storage Gate D","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6290,10095,,,,"Centrifuge 2 Temperature Error","Centrifuge 2 Temperature Error","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6291,10096,,,,"Centrifuge 2: Error 28: Total Timeout Expired","Centrifuge 2: Error 28: Total Timeout Expired","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6292,10097,,,,"Centrifuge Robot 2: Error 21: Moving Fault - Axis 1","Centrifuge Robot 2: Error 21: Moving Fault - Axis 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6293,10098,,,,"Centrifuge Robot 2: Error 22: Moving Fault - Axis 2","Centrifuge Robot 2: Error 22: Moving Fault - Axis 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6294,10099,,,,"Centrifuge Robot 2: Error 23: Moving Fault - Axis 3","Centrifuge Robot 2: Error 23: Moving Fault - Axis 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6295,10100,,,,"Centrifuge Robot 2: Error 34: Axis 1 Homing Fault","Centrifuge Robot 2: Error 34: Axis 1 Homing Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6296,10101,,,,"Centrifuge Robot 2: Error 35: Axis 2 Homing Fault","Centrifuge Robot 2: Error 35: Axis 2 Homing Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6297,10102,,,,"Centrifuge Robot 2: Error 36: Axis 3 Homing Fault","Centrifuge Robot 2: Error 36: Axis 3 Homing Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
7019,20030,5020,7640,"Oracle Procedure","APA_3350__Pipettor at SH Sample","APA_3350_RV Carousel Pipettor at SH Sample","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:00:31.000000 PM","LIJX8","8/23/2019 3:27:51.000000 PM"
7029,20040,5020,7640,"Oracle Procedure","APA_3700_Wash Zone aspiration error for probe 2","APA_3700_Wash Zone aspiration error for probe 2","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:00:52.000000 PM","LIJX8","7/24/2019 5:37:50.000000 PM"
7563,20260,5020,7640,"Oracle Procedure","APA_5409_Carrier Transport X Motor","APA_5409_Carrier Transport X Motor","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","CHANDSN","7/24/2018 5:57:47.000000 PM","LIJX8","2/25/2019 9:30:45.000000 PM"
6298,10103,,,,"Centrifuge Robot 2: Error 41: Gripper Open Fault","Centrifuge Robot 2: Error 41: Gripper Open Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6299,10104,,,,"Centrifuge Robot 2: Error 42: Gripper Close Fault","Centrifuge Robot 2: Error 42: Gripper Close Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6300,10105,,,,"Centrifuge Robot 2: Error 48: Arm Limp","Centrifuge Robot 2: Error 48: Arm Limp","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6301,10106,,,,"Centrifuge Robot 2: Error 50: Tube Lost","Centrifuge Robot 2: Error 50: Tube Lost","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6302,10107,,,,"Centrifuge Robot 2: Error 51: Object found in Gripper","Centrifuge Robot 2: Error 51: Object found in Gripper","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6303,10108,,,,"Centrifuge Robot: Error 21: Moving Fault - Axis 1","Centrifuge Robot: Error 21: Moving Fault - Axis 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6304,10109,,,,"Centrifuge Robot: Error 22: Moving Fault - Axis 2","Centrifuge Robot: Error 22: Moving Fault - Axis 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6305,10110,,,,"Centrifuge Robot: Error 23: Moving Fault - Axis 3","Centrifuge Robot: Error 23: Moving Fault - Axis 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
6306,10111,,,,"Centrifuge Robot: Error 34: Axis 1 Homing Fault","Centrifuge Robot: Error 34: Axis 1 Homing Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:20:57.000000 PM","SYS","1/13/2018 1:20:57.000000 PM"
