MODULESNDRM,CUVETTETYPE,MAX(C4MIDDLE.FLAG_DATE),FLAGGED
"C401492","c4",6/18/2019 1:52:19 AM,0
"C461804","c4",6/18/2019 7:54:59 PM,0
"C460224","c4",6/18/2019 6:28:03 PM,0
"C402041","c4",6/18/2019 12:25:55 AM,0
"C400758","c4",6/18/2019 1:47:20 AM,0
"C402287","c4",6/18/2019 2:08:27 AM,0
"C402402","c4",6/18/2019 12:20:43 AM,0
"C402508","c4",6/18/2019 12:30:09 AM,0
"C400892","c4",6/18/2019 1:16:55 AM,0
"C401653","c4",6/18/2019 12:25:03 AM,0
"C402180","c4",6/19/2019 10:42:28 AM,0
"C401865","c4",6/17/2019 11:52:05 PM,0
"C400568","c4",6/19/2019 3:59:34 PM,0
"C400258","c4",6/19/2019 4:49:28 PM,0
"C401359","c4",6/19/2019 6:00:40 PM,0
"C402370","c4",6/19/2019 5:37:26 PM,0
"C461477","c4",6/18/2019 2:34:21 PM,0
"C461691","c4",6/19/2019 5:22:10 PM,0
"C496005","c4",6/19/2019 8:46:03 PM,0
"C402108","c4",6/19/2019 8:26:25 AM,0
"C400536","c4",6/16/2019 6:10:15 PM,0
"C400757","c4",6/18/2019 3:24:41 AM,0
"C402031","c4",6/19/2019 7:58:13 PM,0
"C401728","c4",6/18/2019 4:50:59 PM,0
"C402273","c4",6/18/2019 3:54:46 PM,0
"C401863","c4",6/19/2019 6:24:39 PM,0
"C401581","c4",6/18/2019 12:43:30 AM,0
"C460094","c4",6/18/2019 4:42:03 PM,0
"C400925","c4",6/18/2019 2:06:10 AM,0
"C461451","c4",6/18/2019 4:34:09 PM,0
"C402155","c4",6/19/2019 4:50:31 PM,0
"C400232","c4",6/19/2019 11:43:21 AM,0
"C460448","c4",6/19/2019 11:28:21 AM,0
"C460243","c4",6/17/2019 3:47:49 PM,0
"C402015","c4",6/19/2019 5:42:27 PM,0
"C401433","c4",6/19/2019 5:40:53 PM,0
"C400225","c4",6/19/2019 5:20:56 PM,0
"C400698","c4",6/19/2019 1:31:17 PM,0
"C400926","c4",6/18/2019 1:16:41 AM,0
"C400556","c4",6/18/2019 12:25:10 AM,0
"C400352","c4",6/18/2019 12:10:34 AM,0
"C401210","c4",6/18/2019 1:18:39 AM,0
"C400633","c4",6/18/2019 1:21:13 PM,0
"C401878","c4",6/19/2019 4:52:23 PM,0
"C461636","c4",6/14/2019 3:53:19 PM,0
"C401291","c4",6/19/2019 7:47:33 AM,0
"C400517","c4",6/19/2019 2:36:44 PM,0
"C401979","c4",6/17/2019 8:10:02 PM,0
"C460892","c4",6/18/2019 11:21:01 AM,0
"C402498","c4",6/15/2019 1:51:09 PM,0
"C460951","c4",6/19/2019 3:58:22 PM,0
"C461693","c4",6/19/2019 4:49:31 AM,0
"C401898","c4",6/19/2019 5:53:56 PM,0
"C400880","c4",6/19/2019 6:29:36 PM,0
"C492004","c4",6/19/2019 5:29:48 PM,0
"C402129","c4",6/19/2019 8:21:45 PM,0
"C400448","c4",6/19/2019 6:27:00 PM,0
"C400291","c4",6/19/2019 7:00:16 PM,0
"C402134","c4",6/19/2019 5:44:54 PM,0
"C400554","c4",6/19/2019 3:18:55 PM,0
"C402365","c4",6/19/2019 5:43:47 PM,0
"C402713","c4",6/19/2019 8:28:46 PM,0
"C400366","c4",6/19/2019 4:41:43 PM,0
"C460902","c4",6/19/2019 6:41:25 AM,0
"C460690","c4",6/18/2019 7:21:07 PM,0
"C402625","c4",6/19/2019 4:52:59 PM,0
"C460966","c4",6/19/2019 12:25:47 AM,0
"C401275","c4",6/19/2019 3:19:26 AM,0
"C461684","c4",6/18/2019 3:47:10 PM,0
"C461658","c4",6/18/2019 2:26:28 PM,0
"C401627","c4",6/19/2019 7:27:44 PM,0
"C461610","c4",6/19/2019 12:31:30 AM,0
"C401814","c4",6/19/2019 6:45:27 PM,0
"C461709","c4",6/19/2019 7:42:40 PM,0
"C461742","c4",6/18/2019 11:38:06 PM,0
"C460674","c4",6/19/2019 6:59:15 AM,0
"C401236","c4",6/19/2019 10:18:44 PM,0
"C400876","c4",6/19/2019 9:12:15 AM,0
"C461564","c4",6/19/2019 6:15:10 AM,0
"C400275","c4",6/18/2019 5:45:09 PM,0
"C460831","c4",6/19/2019 6:27:32 AM,0
"C401999","c4",6/17/2019 8:47:08 PM,0
"C402454","c4",6/19/2019 4:06:42 PM,0
"C401408","c4",6/19/2019 3:37:22 AM,0
"C460965","c4",6/18/2019 8:19:44 PM,0
"C461009","c4",6/19/2019 12:33:59 AM,0
"C460070","c4",6/19/2019 12:33:36 AM,0
"C400219","c4",6/19/2019 5:34:13 PM,0
"C461239","c4",6/18/2019 7:21:31 PM,0
"C401622","c4",6/18/2019 1:54:42 AM,0
"C400370","c4",6/19/2019 5:44:04 PM,0
"C400455","c4",6/18/2019 1:47:03 AM,0
"C461714","c4",6/18/2019 3:31:19 PM,0
"C402521","c4",6/19/2019 7:13:41 PM,0
"C461141","c4",6/19/2019 2:12:10 AM,0
"C400901","c4",6/19/2019 6:58:54 PM,0
"C402433","c4",6/19/2019 10:32:48 AM,0
"C460004","c4",6/18/2019 1:44:29 PM,0
"C401990","c4",6/18/2019 1:41:28 AM,0
"C401038","c4",6/19/2019 2:30:45 PM,0
"C400140","c4",6/17/2019 4:01:25 PM,0
"C402483","c4",6/18/2019 2:11:11 AM,0
"C400784","c4",6/17/2019 10:41:20 PM,0
"C460662","c4",6/18/2019 2:42:07 PM,0
"C460529","c4",6/18/2019 10:51:19 PM,0
"C402070","c4",6/18/2019 12:30:47 AM,0
"C401556","c4",6/18/2019 4:19:52 PM,0
"C402394","c4",6/17/2019 8:01:46 PM,0
"C401575","c4",6/17/2019 3:52:16 PM,0
"C461677","c4",6/17/2019 9:32:51 PM,0
"C401316","c4",6/18/2019 12:42:22 AM,0
"C401299","c4",6/17/2019 7:53:43 PM,0
"C401406","c4",6/17/2019 11:15:34 PM,0
"C400706","c4",6/19/2019 1:55:16 AM,0
"C461122","c4",6/18/2019 1:37:44 PM,0
"C402328","c4",6/18/2019 8:16:35 PM,0
"C402145","c4",6/19/2019 2:32:41 PM,0
"C461214","c4",6/19/2019 10:36:26 AM,0
"C401570","c4",6/13/2019 1:45:39 PM,0
"C401289","c4",6/17/2019 12:40:48 AM,0
"C460087","c4",6/19/2019 5:49:48 PM,0
"C402148","c4",6/18/2019 1:55:42 AM,0
"C400798","c4",6/17/2019 2:46:30 PM,0
"C461408","c4",6/18/2019 5:13:01 PM,0
"C402512","c4",6/17/2019 9:24:36 PM,0
"C401131","c4",6/18/2019 1:40:51 AM,0
"C400549","c4",6/18/2019 1:23:53 AM,0
"C402533","c4",6/14/2019 4:21:22 PM,0
"C401130","c4",6/17/2019 11:55:42 PM,0
"C400465","c4",6/18/2019 12:56:10 AM,0
"C401119","c4",6/17/2019 5:31:18 PM,0
"C401263","c4",6/18/2019 1:42:07 AM,0
"C461222","c4",6/18/2019 12:26:36 AM,0
"C400279","c4",6/19/2019 6:09:00 PM,0
"C401693","c4",6/18/2019 1:59:38 AM,0
"C400630","c4",6/18/2019 1:51:21 AM,0
"C402076","c4",6/14/2019 3:27:01 PM,0
"C401784","c4",6/18/2019 2:24:41 AM,0
"C401372","c4",6/18/2019 1:11:19 AM,0
"C402491","c4",6/17/2019 4:24:54 PM,0
"C402440","c4",6/17/2019 1:13:48 AM,0
"C401690","c4",6/17/2019 11:04:54 PM,0
"C402253","c4",6/18/2019 1:52:08 AM,0
"C401813","c4",6/19/2019 6:47:58 PM,0
"C460868","c4",6/18/2019 2:07:32 AM,0
"C401606","c4",6/14/2019 5:52:05 PM,0
"C400690","c4",6/17/2019 2:15:49 AM,0
"C400853","c4",6/18/2019 2:06:16 AM,0
"C401993","c4",6/18/2019 12:45:52 AM,0
"C401818","c4",6/19/2019 2:32:14 PM,0
"C401856","c4",6/19/2019 2:14:33 AM,0
"C401300","c4",6/18/2019 1:29:53 AM,0
"C401553","c4",6/17/2019 1:28:09 AM,0
"C400888","c4",6/18/2019 12:38:43 AM,0
"C401147","c4",6/17/2019 5:16:58 PM,0
"C460967","c4",6/19/2019 12:21:08 AM,0
"C401310","c4",6/17/2019 3:38:41 PM,0
"C401237","c4",6/18/2019 12:14:42 AM,0
"C400052","c4",6/19/2019 5:41:01 PM,0
"C401009","c4",6/18/2019 1:26:53 AM,0
"C400426","c4",6/19/2019 4:23:21 PM,0
"C460407","c4",6/18/2019 5:38:44 PM,0
"C460204","c4",6/19/2019 11:40:27 AM,0
"C460148","c4",6/19/2019 5:52:57 AM,0
"C460296","c4",6/19/2019 2:29:04 PM,0
"C402229","c4",6/19/2019 6:56:41 PM,0
"C460701","c4",6/19/2019 11:23:51 AM,0
"C461797","c4",6/19/2019 5:41:23 PM,0
"C461609","c4",6/19/2019 3:33:09 PM,0
"C461340","c4",6/19/2019 2:01:27 PM,0
"C402382","c4",6/19/2019 12:37:24 PM,0
"C460535","c4",6/19/2019 3:23:43 AM,0
"C460623","c4",6/13/2019 10:40:50 PM,0
"C460010","c4",6/17/2019 11:32:38 PM,0
"C460419","c4",6/19/2019 4:12:44 PM,0
"C402366","c4",6/19/2019 4:39:58 PM,0
"C402061","c4",6/19/2019 1:08:53 PM,0
"C402176","c4",6/19/2019 5:46:27 PM,0
"C461749","c4",6/18/2019 3:57:42 PM,0
"C400254","c4",6/19/2019 4:58:01 PM,0
"C402574","c4",6/19/2019 3:39:11 PM,0
"C460661","c4",6/19/2019 11:51:03 AM,0
"C402065","c4",6/19/2019 5:42:18 PM,0
"C401094","c4",6/18/2019 2:22:05 PM,0
"C400120","c4",6/19/2019 4:59:01 PM,0
"C461587","c4",6/19/2019 2:20:39 AM,0
"C400347","c4",6/19/2019 6:57:02 PM,0
"C401077","c4",6/18/2019 6:04:45 PM,0
"C460335","c4",6/18/2019 6:08:26 PM,0
"C461201","c4",6/18/2019 8:57:02 PM,0
"C460769","c4",6/18/2019 11:05:09 PM,0
"C460676","c4",6/18/2019 10:24:47 PM,0
"C460290","c4",6/18/2019 6:04:29 PM,0
"C460458","c4",6/18/2019 10:01:02 PM,0
"C460303","c4",6/18/2019 1:24:27 PM,0
"C461109","c4",6/18/2019 11:42:30 PM,0
"C461588","c4",6/18/2019 7:13:25 PM,0
"C401398","c4",6/19/2019 5:09:33 PM,0
"C460574","c4",6/17/2019 12:28:52 PM,0
"C400733","c4",6/18/2019 2:28:52 PM,0
"C460421","c4",6/19/2019 3:53:31 AM,0
"C460821","c4",6/19/2019 11:44:15 AM,0
"C461701","c4",6/19/2019 8:40:44 AM,0
"C401625","c4",6/18/2019 11:47:04 AM,0
"C401072","c4",6/19/2019 10:24:40 AM,0
"C400825","c4",6/15/2019 5:32:27 PM,0
"C402049","c4",6/17/2019 11:46:35 PM,0
"C401488","c4",6/18/2019 1:56:00 AM,0
"C460385","c4",6/18/2019 3:00:07 PM,0
"C461240","c4",6/18/2019 7:03:45 PM,0
"C402017","c4",6/19/2019 5:00:44 PM,0
"C401895","c4",6/18/2019 2:31:15 AM,0
"C401323","c4",6/19/2019 10:38:17 AM,0
"C400797","c4",6/18/2019 12:03:33 AM,0
"C402670","c4",6/18/2019 12:58:28 PM,0
"C461375","c4",6/18/2019 5:54:36 PM,0
"C402216","c4",6/19/2019 8:12:04 AM,0
"C460797","c4",6/18/2019 4:48:04 PM,0
"C402570","c4",6/19/2019 9:29:57 PM,0
"C401735","c4",6/19/2019 7:40:42 PM,0
"C460900","c4",6/19/2019 8:28:45 AM,0
"C401098","c4",6/18/2019 12:20:11 AM,0
"C401415","c4",6/17/2019 1:26:02 PM,0
"C401520","c4",6/18/2019 1:46:06 AM,0
"C402087","c4",6/17/2019 11:06:21 PM,0
"C461644","c4",6/18/2019 2:32:50 PM,0
"C401928","c4",6/19/2019 1:56:53 PM,0
"C460213","c4",6/17/2019 3:16:54 AM,0
"C460229","c4",6/18/2019 3:40:10 PM,0
"C400331","c4",6/16/2019 12:49:30 AM,0
"C400319","c4",6/19/2019 1:52:04 PM,0
"C402251","c4",6/18/2019 1:42:24 AM,0
"C400873","c4",6/19/2019 8:59:52 AM,0
"C402028","c4",6/19/2019 8:45:17 AM,0
"C401710","c4",6/17/2019 2:15:15 PM,0
"C402026","c4",6/17/2019 4:50:35 PM,0
"C402299","c4",6/17/2019 4:02:27 PM,0
"C402207","c4",6/19/2019 8:48:37 AM,0
"C400985","c4",6/17/2019 9:29:01 PM,0
"C461370","c4",6/19/2019 2:26:56 PM,0
"C400781","c4",6/19/2019 11:15:31 AM,0
"C460302","c4",6/19/2019 7:24:39 AM,0
"C401722","c4",6/19/2019 2:35:21 PM,0
"C400296","c4",6/19/2019 1:17:47 PM,0
"C461145","c4",6/18/2019 9:35:28 PM,0
"C401967","c4",6/17/2019 8:29:42 PM,0
"C401547","c4",6/18/2019 2:15:37 AM,0
"C400818","c4",6/18/2019 12:23:45 AM,0
"C400564","c4",6/17/2019 10:52:23 PM,0
"C401644","c4",6/17/2019 4:55:12 PM,0
"C402336","c4",6/18/2019 1:44:49 AM,0
"C401958","c4",6/18/2019 1:53:26 AM,0
"C461750","c4",6/19/2019 8:23:47 PM,0
"C460097","c4",6/16/2019 7:56:45 PM,0
"C402686","c4",6/19/2019 4:23:09 PM,0
"C401823","c4",6/19/2019 5:31:38 PM,0
"C402113","c4",6/19/2019 6:36:02 PM,0
"C460104","c4",6/18/2019 12:20:08 PM,0
"C401723","c4",6/19/2019 4:14:30 PM,0
"C400495","c4",6/12/2019 9:54:34 PM,0
"C461711","c4",6/19/2019 10:17:42 AM,0
"C460337","c4",6/18/2019 10:03:02 AM,0
"C460923","c4",6/14/2019 7:25:41 AM,0
"C402244","c4",6/15/2019 10:42:16 AM,0
"C402598","c4",6/19/2019 5:32:09 PM,0
"C401440","c4",6/19/2019 12:17:15 PM,0
"C461067","c4",6/19/2019 4:49:07 PM,0
"C402315","c4",6/19/2019 7:44:51 PM,0
"C401358","c4",6/19/2019 6:45:24 PM,0
"C400438","c4",6/19/2019 5:38:55 PM,0
"C461234","c4",6/19/2019 12:30:08 AM,0
"C460953","c4",6/18/2019 7:16:27 PM,0
"C461053","c4",6/19/2019 11:50:16 AM,0
"C401345","c4",6/19/2019 7:36:05 PM,0
"C401331","c4",6/19/2019 6:46:38 AM,0
"C401239","c4",6/19/2019 6:47:09 PM,0
"C401231","c4",6/18/2019 12:04:50 AM,0
"C460833","c4",6/18/2019 1:14:36 AM,0
"C401008","c4",6/18/2019 1:41:21 AM,0
"C402238","c4",6/18/2019 12:52:19 AM,0
"C461236","c4",6/19/2019 4:22:12 PM,0
"C400660","c4",6/18/2019 1:54:04 AM,0
"C401887","c4",6/18/2019 12:52:31 AM,0
"C401590","c4",6/18/2019 2:17:31 AM,0
"C401619","c4",6/18/2019 1:46:32 AM,0
"C402282","c4",6/18/2019 12:23:08 AM,0
"C401704","c4",6/18/2019 1:02:55 AM,0
"C401781","c4",6/19/2019 10:38:42 AM,0
"C461188","c4",6/19/2019 5:20:55 PM,0
"C400119","c4",6/19/2019 5:28:02 PM,0
"C461582","c4",6/19/2019 11:49:03 AM,0
"C402071","c4",6/17/2019 6:34:11 PM,0
"C461008","c4",6/18/2019 11:44:25 PM,0
"C400231","c4",6/19/2019 3:38:25 PM,0
"C401392","c4",6/19/2019 6:50:08 PM,0
"C400399","c4",6/16/2019 10:00:48 PM,0
"C401510","c4",6/18/2019 1:19:56 AM,0
"C400667","c4",6/17/2019 11:20:46 PM,0
"C460256","c4",6/18/2019 9:05:38 PM,0
"C402268","c4",6/17/2019 1:20:41 AM,0
"C400811","c4",6/17/2019 5:02:17 PM,0
"C401968","c4",6/19/2019 6:40:59 PM,0
"C400799","c4",6/16/2019 10:03:50 PM,0
"C402444","c4",6/19/2019 5:05:41 PM,0
"C401085","c4",6/19/2019 3:06:36 PM,0
"C460615","c4",6/18/2019 1:22:37 PM,0
"C402149","c4",6/18/2019 1:49:16 AM,0
"C402291","c4",6/17/2019 6:43:01 PM,0
"C400704","c4",6/19/2019 1:53:55 AM,0
"C401401","c4",6/17/2019 8:03:23 PM,0
"C400828","c4",6/14/2019 12:50:47 PM,0
"C401889","c4",6/17/2019 7:24:19 PM,0
"C402143","c4",6/19/2019 2:32:58 PM,0
"C461461","c4",6/19/2019 5:55:28 AM,0
"C402045","c4",6/17/2019 10:38:20 PM,0
"C401911","c4",6/19/2019 9:12:55 PM,0
"C401537","c4",6/17/2019 3:42:39 PM,0
"C460727","c4",6/19/2019 3:42:14 AM,0
"C460599","c4",6/18/2019 1:40:32 PM,0
"C460984","c4",6/17/2019 8:01:17 PM,0
"C461199","c4",6/18/2019 4:28:50 PM,0
"C400062","c4",6/17/2019 8:12:09 PM,0
"C461454","c4",6/18/2019 8:28:39 AM,1
"C461243","c4",6/18/2019 4:09:07 PM,0
"C460308","c4",6/18/2019 8:32:42 AM,0
"C460271","c4",6/19/2019 5:18:49 PM,0
"C401070","c4",6/18/2019 3:30:58 PM,0
"C461876","c4",6/19/2019 5:44:47 PM,0
"C401232","c4",6/19/2019 9:21:32 PM,0
"C401984","c4",6/19/2019 9:44:26 PM,0
"C400822","c4",6/19/2019 3:28:52 PM,0
"C400436","c4",6/19/2019 7:35:56 PM,0
"C460186","c4",6/19/2019 6:07:45 AM,0
"C402637","c4",6/19/2019 4:47:14 PM,0
"C400302","c4",6/19/2019 4:43:39 PM,0
"C400902","c4",6/19/2019 5:22:21 PM,0
"C402379","c4",6/19/2019 8:29:08 PM,0
"C401815","c4",6/19/2019 6:41:53 PM,0
"C401925","c4",6/19/2019 5:41:07 PM,0
"C461708","c4",6/19/2019 7:27:28 PM,0
"C401318","c4",6/17/2019 2:22:38 AM,0
"C460926","c4",6/18/2019 11:46:01 PM,0
"C401657","c4",6/18/2019 11:26:21 PM,0
"C461361","c4",6/18/2019 10:52:16 PM,0
"C460898","c4",6/19/2019 6:22:56 AM,0
"C402472","c4",6/18/2019 5:34:55 PM,0
"C400635","c4",6/17/2019 8:40:20 PM,0
"C460948","c4",6/18/2019 7:10:58 PM,0
"C402132","c4",6/19/2019 5:21:21 PM,0
"C460991","c4",6/18/2019 5:32:54 PM,0
"C400283","c4",6/19/2019 5:34:13 PM,0
"C401938","c4",6/19/2019 5:30:00 PM,0
"C401965","c4",6/19/2019 9:22:43 PM,0
"C496003","c4",6/19/2019 9:53:44 PM,0
"C460218","c4",6/18/2019 9:43:26 PM,0
"C400697","c4",6/19/2019 5:29:52 PM,0
"C402513","c4",6/19/2019 11:09:58 PM,0
"C402626","c4",6/19/2019 6:17:04 PM,0
"C460260","c4",6/19/2019 6:56:00 AM,0
"C400955","c4",6/19/2019 9:42:56 AM,0
"C461723","c4",6/18/2019 4:39:43 PM,0
"C461476","c4",6/18/2019 7:03:27 PM,0
"C461589","c4",6/19/2019 12:40:00 AM,0
"C460392","c4",6/19/2019 2:41:06 AM,0
"C460293","c4",6/18/2019 2:49:30 PM,0
"C402235","c4",6/18/2019 2:03:27 AM,0
"C460444","c4",6/19/2019 5:06:58 AM,0
"C460917","c4",6/18/2019 3:40:41 PM,0
"C401521","c4",6/19/2019 5:26:20 PM,0
"C401138","c4",6/19/2019 2:31:54 PM,0
"C460680","c4",6/19/2019 5:51:16 AM,0
"C400662","c4",6/18/2019 1:43:56 AM,0
"C400963","c4",6/18/2019 1:47:54 AM,0
"C402437","c4",6/18/2019 1:55:36 AM,0
"C402569","c4",6/17/2019 1:14:12 AM,0
"C401826","c4",6/18/2019 1:24:45 AM,0
"C402438","c4",6/16/2019 11:49:45 PM,0
"C401524","c4",6/18/2019 1:39:42 AM,0
"C401775","c4",6/17/2019 7:08:42 PM,0
"C400603","c4",6/18/2019 1:18:48 AM,0
"C402110","c4",6/17/2019 11:53:36 PM,0
"C402651","c4",6/18/2019 1:25:30 AM,0
"C402288","c4",6/18/2019 1:41:00 AM,0
"C401023","c4",6/19/2019 6:00:55 PM,0
"C460339","c4",6/19/2019 12:04:37 PM,0
"C460875","c4",6/19/2019 3:43:33 AM,0
"C401435","c4",6/18/2019 1:23:16 AM,0
"C402348","c4",6/17/2019 7:00:37 PM,0
"C402592","c4",6/17/2019 3:40:57 PM,0
"C460437","c4",6/19/2019 6:07:19 AM,0
"C460703","c4",6/18/2019 3:47:09 PM,0
"C460610","c4",6/18/2019 9:46:04 PM,0
"C402088","c4",6/18/2019 1:49:57 AM,0
"C402487","c4",6/18/2019 1:33:56 AM,0
"C460660","c4",6/15/2019 9:51:05 PM,0
"C461690","c4",6/18/2019 11:44:36 PM,0
"C460054","c4",6/19/2019 5:39:55 PM,0
"C402248","c4",6/17/2019 1:16:27 AM,0
"C402068","c4",6/18/2019 12:18:39 AM,0
"C460538","c4",6/19/2019 4:52:22 AM,0
"C400505","c4",6/19/2019 5:18:40 PM,0
"C401459","c4",6/19/2019 5:09:27 PM,0
"C460640","c4",6/15/2019 10:26:37 AM,0
"C400741","c4",6/14/2019 4:13:13 PM,0
"C461459","c4",6/18/2019 4:38:58 PM,0
"C401841","c4",6/19/2019 1:59:18 PM,0
"C401949","c4",6/18/2019 6:30:24 PM,0
"C401369","c4",6/17/2019 10:50:41 PM,0
"C400589","c4",6/19/2019 7:32:06 AM,0
"C460408","c4",6/19/2019 3:17:12 AM,0
"C401543","c4",6/17/2019 10:18:22 PM,0
"C400668","c4",6/18/2019 2:05:31 AM,0
"C402247","c4",6/17/2019 1:51:05 AM,0
"C461172","c4",6/18/2019 7:52:54 PM,0
"C401574","c4",6/17/2019 11:19:03 PM,0
"C400934","c4",6/18/2019 1:23:42 AM,0
"C401978","c4",6/18/2019 2:07:03 AM,0
"C401583","c4",6/17/2019 8:05:40 PM,0
"C402665","c4",6/18/2019 1:34:53 AM,0
"C402611","c4",6/18/2019 2:19:21 AM,0
"C401857","c4",6/18/2019 2:25:39 AM,0
"C400756","c4",6/18/2019 12:31:14 AM,0
"C402199","c4",6/19/2019 5:41:56 PM,0
"C400510","c4",6/19/2019 5:35:55 PM,0
"C401252","c4",6/16/2019 11:14:38 PM,0
"C400769","c4",6/19/2019 9:28:18 AM,0
"C400870","c4",6/17/2019 4:46:38 PM,0
"C400935","c4",6/18/2019 12:48:45 AM,0
"C400708","c4",6/18/2019 1:25:51 AM,0
"C402358","c4",6/17/2019 10:02:57 PM,0
"C402507","c4",6/17/2019 12:44:22 AM,0
"C402297","c4",6/18/2019 1:56:52 AM,0
"C402012","c4",6/18/2019 1:47:53 AM,0
"C401589","c4",6/17/2019 2:04:41 AM,0
"C401881","c4",6/18/2019 2:19:45 AM,0
"C401222","c4",6/19/2019 5:00:28 PM,0
"C401282","c4",6/18/2019 12:42:09 AM,0
"C402338","c4",6/17/2019 4:52:41 PM,0
"C400092","c4",6/19/2019 7:02:49 PM,0
"C402292","c4",6/18/2019 2:23:15 AM,0
"C461093","c4",6/17/2019 3:29:36 PM,0
"C401705","c4",6/17/2019 4:43:04 PM,0
"C400377","c4",6/18/2019 1:15:39 AM,0
"C401325","c4",6/19/2019 7:19:56 AM,0
"C401610","c4",6/17/2019 6:32:28 PM,0
"C402511","c4",6/18/2019 12:07:13 AM,0
"C402210","c4",6/18/2019 12:16:00 AM,0
"C401355","c4",6/19/2019 4:33:25 PM,0
"C400058","c4",6/19/2019 6:34:17 PM,0
"C402115","c4",6/19/2019 10:37:56 AM,0
"C401629","c4",6/14/2019 6:30:56 PM,0
"C400389","c4",6/19/2019 1:33:49 PM,0
"C400485","c4",6/19/2019 5:35:51 PM,0
"C460079","c4",6/19/2019 4:18:01 PM,0
"C402004","c4",6/19/2019 12:30:22 PM,0
"C400830","c4",6/19/2019 3:03:00 PM,0
"C402445","c4",6/19/2019 8:24:58 PM,0
"C460912","c4",6/17/2019 4:04:50 AM,0
"C400057","c4",6/19/2019 4:17:31 PM,0
"C461035","c4",6/19/2019 11:46:04 AM,0
"C402021","c4",6/19/2019 6:48:18 PM,0
"C401389","c4",6/19/2019 1:45:26 PM,0
"C400868","c4",6/19/2019 5:13:46 PM,0
"C401748","c4",6/19/2019 12:34:28 PM,0
"C400790","c4",6/19/2019 4:41:41 PM,0
"C460313","c4",6/18/2019 12:27:10 PM,0
"C460030","c4",6/19/2019 4:23:42 PM,0
"C460979","c4",6/18/2019 10:40:51 PM,0
"C401875","c4",6/19/2019 3:07:18 PM,0
"C401571","c4",6/17/2019 3:40:31 PM,0
"C400353","c4",6/19/2019 4:23:59 PM,0
"C460334","c4",6/18/2019 5:53:18 PM,0
"C402006","c4",6/18/2019 1:19:21 AM,0
"C460278","c4",6/19/2019 11:32:37 AM,0
"C401258","c4",6/19/2019 12:19:09 PM,0
"C460936","c4",6/18/2019 11:17:15 AM,0
"C461261","c4",6/19/2019 5:04:13 PM,0
"C461748","c4",6/19/2019 12:05:03 PM,0
"C402153","c4",6/19/2019 8:27:50 PM,0
"C461559","c4",6/19/2019 12:05:02 PM,0
"C400156","c4",6/19/2019 6:20:07 PM,0
"C402373","c4",6/19/2019 5:22:16 PM,0
"C401104","c4",6/19/2019 5:18:52 PM,0
"C402183","c4",6/18/2019 1:56:01 AM,0
"C400080","c4",6/19/2019 12:42:58 PM,0
"C461121","c4",6/19/2019 6:10:06 AM,0
"C460099","c4",6/19/2019 1:10:13 AM,0
"C400734","c4",6/19/2019 11:20:47 AM,0
"C461666","c4",6/17/2019 3:51:42 PM,0
"C461700","c4",6/18/2019 6:41:43 PM,0
"C401283","c4",6/19/2019 4:04:50 AM,0
"C401508","c4",6/19/2019 4:42:17 PM,0
"C460849","c4",6/19/2019 12:29:23 AM,0
"C460092","c4",6/18/2019 3:57:56 PM,0
"C401708","c4",6/18/2019 4:52:43 PM,0
"C401959","c4",6/18/2019 6:05:39 PM,0
"C460943","c4",6/18/2019 10:05:14 PM,0
"C400509","c4",6/19/2019 3:54:51 PM,0
"C401769","c4",6/19/2019 9:17:53 PM,0
"C401123","c4",6/19/2019 2:57:57 PM,0
"C402105","c4",6/19/2019 7:47:22 AM,0
"C400508","c4",6/19/2019 4:53:44 PM,0
"C402335","c4",6/19/2019 2:03:20 AM,0
"C460736","c4",6/18/2019 4:14:25 PM,0
"C460895","c4",6/18/2019 4:12:17 PM,0
"C400608","c4",6/15/2019 11:07:51 AM,0
"C402116","c4",6/19/2019 3:02:39 PM,0
"C402568","c4",6/19/2019 10:41:26 AM,0
"C400691","c4",6/17/2019 12:17:10 AM,0
"C402436","c4",6/14/2019 4:34:05 PM,0
"C401019","c4",6/18/2019 1:44:19 AM,0
"C400467","c4",6/19/2019 1:02:37 PM,0
"C401832","c4",6/17/2019 4:09:56 PM,0
"C401946","c4",6/17/2019 4:46:27 PM,0
"C461169","c4",6/18/2019 4:22:35 PM,0
"C401005","c4",6/19/2019 11:16:53 PM,0
"C401605","c4",6/18/2019 1:56:43 AM,0
"C400599","c4",6/18/2019 1:22:50 AM,0
"C460320","c4",6/19/2019 5:10:07 AM,0
"C400359","c4",6/14/2019 1:36:51 PM,0
"C402395","c4",6/17/2019 1:49:43 AM,0
"C400529","c4",6/19/2019 12:21:46 PM,0
"C400274","c4",6/18/2019 12:25:14 AM,0
"C401293","c4",6/19/2019 11:41:21 AM,0
"C401230","c4",6/19/2019 6:47:36 PM,0
"C401042","c4",6/19/2019 8:37:15 PM,0
"C400749","c4",6/19/2019 1:14:12 AM,0
"C401672","c4",6/17/2019 4:38:31 PM,0
"C402675","c4",6/17/2019 6:02:07 PM,0
"C402089","c4",6/18/2019 5:37:25 PM,0
"C400804","c4",6/17/2019 10:53:09 PM,0
"C460761","c4",6/19/2019 11:37:12 AM,0
"C400732","c4",6/19/2019 1:26:04 PM,0
"C461756","c4",6/19/2019 11:43:33 AM,0
"C460091","c4",6/19/2019 11:33:14 AM,0
"C400126","c4",6/19/2019 2:05:31 PM,0
