SQL Statement which produced this data:
  select 
      *
  from 
      svc_phm_owner.phm_threshold_parameter;

PHM_THR_PAR_SK,PHM_D_ALGORITHM_DEFINITIONS_SK,PHM_PATTERNS_SK,PARAMETER_GROUP_NAME,PARAMETER_NAME,PARAMETER_VALUES,DELETE_FLAG,APP_AUDITS_CREATE_USER,APP_AUDITS_CREATE_DATE,APP_AUDITS_MODIFY_USER,APP_AUDITS_MODIFY_DATE
12135,20357,20358,"RUBY_APA_GROUP","IHN_LEVEL3_DESC","1100 Tube Dropped During Mixing","N","LIJX8","2/13/2019 1:40:54.000000 PM","LIJX8","3/5/2019 8:12:05.000000 PM"
12136,20357,20358,"RUBY_APA_GROUP","THRESHOLD_DATA_DAYS","1","N","LIJX8","2/13/2019 1:40:54.000000 PM","LIJX8","3/5/2019 8:12:05.000000 PM"
12137,20357,20358,"RUBY_APA_GROUP","THRESHOLD_TYPE","COUNT","N","LIJX8","2/13/2019 1:40:54.000000 PM","LIJX8","3/5/2019 8:12:05.000000 PM"
12138,20358,20359,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/DAY","N","LIJX8","2/13/2019 1:45:21.000000 PM","CHANDSN","2/25/2019 10:54:29.000000 AM"
12139,20358,20359,"SAPPHIRE_APA_GROUP","ERROR_CODE_REG_EXPR",,"N","LIJX8","2/13/2019 1:45:21.000000 PM","CHANDSN","2/25/2019 10:54:29.000000 AM"
12140,20358,20359,"SAPPHIRE_APA_GROUP","ERROR_CODE_VALUE","0635","N","LIJX8","2/13/2019 1:45:21.000000 PM","CHANDSN","2/25/2019 10:54:29.000000 AM"
12141,20358,20359,"SAPPHIRE_APA_GROUP","ERROR_COUNT","2","N","LIJX8","2/13/2019 1:45:21.000000 PM","CHANDSN","2/25/2019 10:54:29.000000 AM"
12142,20358,20359,"SAPPHIRE_APA_GROUP","IHN_LEVEL3_DESC","0635 Diluent/Sheath Reagent Reservoir #1 Failed to Fill","N","LIJX8","2/13/2019 1:45:21.000000 PM","CHANDSN","2/25/2019 10:54:29.000000 AM"
12143,20358,20359,"SAPPHIRE_APA_GROUP","THRESHOLD_DATA_DAYS","1","N","LIJX8","2/13/2019 1:45:21.000000 PM","CHANDSN","2/25/2019 10:54:29.000000 AM"
12144,20358,20359,"SAPPHIRE_APA_GROUP","THRESHOLD_TYPE","COUNT","N","LIJX8","2/13/2019 1:45:21.000000 PM","CHANDSN","2/25/2019 10:54:29.000000 AM"
12145,20359,20360,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/DAY","N","LIJX8","2/13/2019 1:48:55.000000 PM","CHANDSN","2/25/2019 10:54:44.000000 AM"
12146,20359,20360,"SAPPHIRE_APA_GROUP","ERROR_CODE_REG_EXPR",,"N","LIJX8","2/13/2019 1:48:55.000000 PM","CHANDSN","2/25/2019 10:54:44.000000 AM"
12147,20359,20360,"SAPPHIRE_APA_GROUP","ERROR_CODE_VALUE","0636","N","LIJX8","2/13/2019 1:48:55.000000 PM","CHANDSN","2/25/2019 10:54:44.000000 AM"
12148,20359,20360,"SAPPHIRE_APA_GROUP","ERROR_COUNT","2","N","LIJX8","2/13/2019 1:48:55.000000 PM","CHANDSN","2/25/2019 10:54:44.000000 AM"
12149,20359,20360,"SAPPHIRE_APA_GROUP","IHN_LEVEL3_DESC","0636 Diluent/Sheath Reagent Reservoir #2 Failed to Fill","N","LIJX8","2/13/2019 1:48:55.000000 PM","CHANDSN","2/25/2019 10:54:44.000000 AM"
12150,20359,20360,"SAPPHIRE_APA_GROUP","THRESHOLD_DATA_DAYS","1","N","LIJX8","2/13/2019 1:48:55.000000 PM","CHANDSN","2/25/2019 10:54:44.000000 AM"
12151,20359,20360,"SAPPHIRE_APA_GROUP","THRESHOLD_TYPE","COUNT","N","LIJX8","2/13/2019 1:48:55.000000 PM","CHANDSN","2/25/2019 10:54:44.000000 AM"
5225,1085,286,"APA_CC","ERROR_CODE_REG_EXPR",,"N","CHANDSN","10/18/2017 7:05:15.000000 AM","CHANDSN","2/11/2018 11:53:05.000000 PM"
5226,1085,286,"APA_CC","IHN_LEVEL3_DESC","EC 5623 ICT Reference","N","CHANDSN","10/18/2017 7:05:15.000000 AM","CHANDSN","2/11/2018 11:53:05.000000 PM"
5227,1085,286,"APA_CC","THRESHOLD_DATA_DAYS","1","N","CHANDSN","10/18/2017 7:05:15.000000 AM","CHANDSN","2/11/2018 11:53:05.000000 PM"
5228,1085,286,"APA_CC","ERROR_COUNT","4","N","CHANDSN","10/18/2017 7:05:15.000000 AM","CHANDSN","2/11/2018 11:53:05.000000 PM"
5229,1085,286,"APA_CC","ERROR_CODE_VALUE","5623","N","CHANDSN","10/18/2017 7:05:15.000000 AM","CHANDSN","2/11/2018 11:53:05.000000 PM"
5230,1085,286,"CHART_CONFIG","THRESHOLD_DESCRIPTION","4/DAY","N","CHANDSN","10/18/2017 7:05:15.000000 AM","CHANDSN","2/11/2018 11:53:05.000000 PM"
12152,20370,20371,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/DAY","N","LIJX8","2/13/2019 1:51:58.000000 PM","CHANDSN","2/25/2019 10:55:08.000000 AM"
12153,20370,20371,"SAPPHIRE_APA_GROUP","ERROR_CODE_REG_EXPR",,"N","LIJX8","2/13/2019 1:51:59.000000 PM","CHANDSN","2/25/2019 10:55:08.000000 AM"
12154,20370,20371,"SAPPHIRE_APA_GROUP","ERROR_CODE_VALUE","0640","N","LIJX8","2/13/2019 1:51:59.000000 PM","CHANDSN","2/25/2019 10:55:08.000000 AM"
12155,20370,20371,"SAPPHIRE_APA_GROUP","ERROR_COUNT","2","N","LIJX8","2/13/2019 1:51:59.000000 PM","CHANDSN","2/25/2019 10:55:08.000000 AM"
12156,20370,20371,"SAPPHIRE_APA_GROUP","IHN_LEVEL3_DESC","0640 Residual Fluid Detected in WBC Dilution Cup","N","LIJX8","2/13/2019 1:51:59.000000 PM","CHANDSN","2/25/2019 10:55:08.000000 AM"
12157,20370,20371,"SAPPHIRE_APA_GROUP","THRESHOLD_DATA_DAYS","1","N","LIJX8","2/13/2019 1:51:59.000000 PM","CHANDSN","2/25/2019 10:55:08.000000 AM"
12158,20370,20371,"SAPPHIRE_APA_GROUP","THRESHOLD_TYPE","COUNT","N","LIJX8","2/13/2019 1:51:59.000000 PM","CHANDSN","2/25/2019 10:55:08.000000 AM"
12159,20371,20372,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/DAY","N","LIJX8","2/13/2019 1:55:22.000000 PM","CHANDSN","2/25/2019 10:55:27.000000 AM"
12160,20371,20372,"SAPPHIRE_APA_GROUP","ERROR_CODE_REG_EXPR",,"N","LIJX8","2/13/2019 1:55:22.000000 PM","CHANDSN","2/25/2019 10:55:27.000000 AM"
12161,20371,20372,"SAPPHIRE_APA_GROUP","ERROR_CODE_VALUE","1050","N","LIJX8","2/13/2019 1:55:22.000000 PM","CHANDSN","2/25/2019 10:55:27.000000 AM"
12162,20371,20372,"SAPPHIRE_APA_GROUP","ERROR_COUNT","2","N","LIJX8","2/13/2019 1:55:22.000000 PM","CHANDSN","2/25/2019 10:55:27.000000 AM"
12163,20371,20372,"SAPPHIRE_APA_GROUP","IHN_LEVEL3_DESC","APA 1050 Aspiration Probe Failed to Return to Upper Position","N","LIJX8","2/13/2019 1:55:22.000000 PM","CHANDSN","2/25/2019 10:55:27.000000 AM"
12164,20371,20372,"SAPPHIRE_APA_GROUP","THRESHOLD_DATA_DAYS","1","N","LIJX8","2/13/2019 1:55:22.000000 PM","CHANDSN","2/25/2019 10:55:27.000000 AM"
12165,20371,20372,"SAPPHIRE_APA_GROUP","THRESHOLD_TYPE","COUNT","N","LIJX8","2/13/2019 1:55:22.000000 PM","CHANDSN","2/25/2019 10:55:27.000000 AM"
12166,20390,20391,"APA_IA","ERROR_CODE_REG_EXPR","(R1 Wash Station Buffer Pump);(R1 ??????????????????) ","N","LIJX8","4/1/2019 11:52:59.000000 AM","LIJX8","6/13/2019 3:48:48.000000 PM"
12167,20390,20391,"APA_IA","ERROR_CODE_VALUE","5503","N","LIJX8","4/1/2019 11:52:59.000000 AM","LIJX8","6/13/2019 3:48:48.000000 PM"
12168,20390,20391,"APA_IA","ERROR_COUNT","1","N","LIJX8","4/1/2019 11:52:59.000000 AM","LIJX8","6/13/2019 3:48:48.000000 PM"
12169,20390,20391,"APA_IA","IHN_LEVEL3_DESC","APA_5503_R1 Wash Station Buffer Pump","N","LIJX8","4/1/2019 11:52:59.000000 AM","LIJX8","6/13/2019 3:48:48.000000 PM"
12170,20390,20391,"APA_IA","THRESHOLD_DATA_DAYS","1","N","LIJX8","4/1/2019 11:52:59.000000 AM","LIJX8","6/13/2019 3:48:48.000000 PM"
12171,20390,20391,"APA_IA","THRESHOLD_TYPE","COUNT","N","LIJX8","4/1/2019 11:52:59.000000 AM","LIJX8","6/13/2019 3:48:48.000000 PM"
12172,20390,20391,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1/day","N","LIJX8","4/1/2019 11:52:59.000000 AM","LIJX8","6/13/2019 3:48:48.000000 PM"
11557,20140,20141,"ICQ_DARKCOUNT","IHN_LEVEL3_DESC","Alinity IA Optics Dark Count","N","CHANDSN","6/27/2018 12:37:51.000000 PM","CHANDSN","6/27/2018 5:07:33.000000 PM"
11558,20140,20141,"ICQ_DARKCOUNT","THRESHOLDS_COUNT","1","N","CHANDSN","6/27/2018 12:37:51.000000 PM","CHANDSN","6/27/2018 5:07:33.000000 PM"
11559,20140,20141,"ICQ_DARKCOUNT","TESTID","10","N","CHANDSN","6/27/2018 12:37:51.000000 PM","CHANDSN","6/27/2018 5:07:33.000000 PM"
11560,20140,20141,"ICQ_DARKCOUNT","INTEGRATEDDARKCOUNT_MAX","543","N","CHANDSN","6/27/2018 12:37:51.000000 PM","CHANDSN","6/27/2018 5:07:33.000000 PM"
11561,20140,20141,"ICQ_DARKCOUNT","INTEGRATEDDARKCOUNT_SD","110","N","CHANDSN","6/27/2018 12:37:51.000000 PM","CHANDSN","6/27/2018 5:07:33.000000 PM"
11562,20140,20141,"CHART_CONFIG","THRESHOLD_DESCRIPTION","N unique TESTIDs >= 10 and
INTEGRATEDDARKCOUNT Maximum  >= 543 and 
INTEGRATEDDARKCOUNT Standard Deviation >= 110","N","CHANDSN","6/27/2018 12:42:31.000000 PM","CHANDSN","6/27/2018 5:07:33.000000 PM"
11563,20141,20142,"APA_IA","ERROR_CODE_REG_EXPR",,"Y","TRAUTMJ","6/27/2018 1:48:19.000000 PM","CHANDSN","6/29/2018 2:44:59.000000 PM"
11564,20141,20142,"APA_IA","ERROR_CODE_VALUE","PHNAlinityciSCM_A81ZPHN","Y","TRAUTMJ","6/27/2018 1:48:19.000000 PM","CHANDSN","6/29/2018 2:46:02.000000 PM"
11565,20141,20142,"APA_IA","ERROR_COUNT","1","Y","TRAUTMJ","6/27/2018 1:48:19.000000 PM","CHANDSN","6/29/2018 2:44:59.000000 PM"
11566,20141,20142,"APA_IA","IHN_LEVEL3_DESC","ABBOTTLINK DISCONNECT","Y","TRAUTMJ","6/27/2018 1:48:19.000000 PM","CHANDSN","6/29/2018 2:46:02.000000 PM"
11567,20141,20142,"APA_IA","THRESHOLDS_DAYS","1","Y","TRAUTMJ","6/27/2018 1:48:19.000000 PM","CHANDSN","6/29/2018 2:46:02.000000 PM"
11568,20141,20142,"APA_IA","THRESHOLD_TYPE","COUNT","Y","TRAUTMJ","6/27/2018 1:48:19.000000 PM","CHANDSN","6/29/2018 2:45:15.000000 PM"
11569,20141,20142,"APA_IA","THRESHOLD_DESCRIPTION","1/DAY","Y","TRAUTMJ","6/27/2018 1:48:19.000000 PM","CHANDSN","6/29/2018 2:45:15.000000 PM"
11643,20142,20143,"ICQ_WAM","I_WZASP_THRESHOLD_NUMDISPTCTT","500","N","CHANDSN","6/28/2018 4:17:12.000000 PM","CHANDSN","6/28/2018 4:17:27.000000 PM"
11644,20142,20143,"ICQ_WAM","I_WZASP_THRESHOLD_NUMTOTALDISP","60","N","CHANDSN","6/28/2018 4:17:12.000000 PM","CHANDSN","6/28/2018 4:17:27.000000 PM"
11645,20142,20143,"ICQ_WAM","I_WZASP_THRESHOLD_POS","1","N","CHANDSN","6/28/2018 4:17:12.000000 PM","CHANDSN","6/28/2018 4:17:27.000000 PM"
11646,20142,20143,"ICQ_WAM","I_WZASP_THRESHOLD_RATIODISPTL","0.1","N","CHANDSN","6/28/2018 4:17:12.000000 PM","CHANDSN","6/28/2018 4:17:27.000000 PM"
11647,20142,20143,"ICQ_WAM","I_WZASP_THRESHOLD_WZ","1","N","CHANDSN","6/28/2018 4:17:12.000000 PM","CHANDSN","6/28/2018 4:17:27.000000 PM"
11648,20142,20143,"ICQ_WAM","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 4:17:12.000000 PM","CHANDSN","6/28/2018 4:17:27.000000 PM"
11649,20142,20143,"ICQ_WAM","IHN_LEVEL3_DESC","IHN_LEVEL3_DESC","N","CHANDSN","6/28/2018 4:17:12.000000 PM","CHANDSN","6/28/2018 4:17:27.000000 PM"
11650,20142,20143,"CHART_CONFIG","THRESHOLD_DESCRIPTION","THRESHOLD_DESCRIPTION","N","CHANDSN","6/28/2018 4:17:12.000000 PM","CHANDSN","6/28/2018 4:17:27.000000 PM"
11651,20143,20144,"CHART_CONFIG","THRESHOLD_DESCRIPTION","Alinity IA Washzone1 P1 Aspiration","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 4:37:44.000000 PM"
11652,20143,20144,"ICQ_WAM","IHN_LEVEL3_DESC","Alinity IA Washzone1 P1 Aspiration","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 4:37:44.000000 PM"
11653,20143,20144,"ICQ_WAM","I_WZASP_THRESHOLD_NUMDISPTCTT","500","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 4:37:44.000000 PM"
11654,20143,20144,"ICQ_WAM","I_WZASP_THRESHOLD_NUMTOTALDISP","60","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 4:37:44.000000 PM"
11655,20143,20144,"ICQ_WAM","I_WZASP_THRESHOLD_POS","1","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 4:37:44.000000 PM"
11656,20143,20144,"ICQ_WAM","I_WZASP_THRESHOLD_RATIODISPTL","0.1","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 4:37:44.000000 PM"
11657,20143,20144,"ICQ_WAM","I_WZASP_THRESHOLD_WZ","1","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 4:37:44.000000 PM"
11658,20143,20144,"ICQ_WAM","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 4:37:44.000000 PM"
11659,20144,20145,"CHART_CONFIG","THRESHOLD_DESCRIPTION","Alinity IA Washzone1 P2 Aspiration","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 4:42:22.000000 PM"
11660,20144,20145,"ICQ_WAM","IHN_LEVEL3_DESC","Alinity IA Washzone1 P2 Aspiration","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 4:42:22.000000 PM"
11661,20144,20145,"ICQ_WAM","I_WZASP_THRESHOLD_NUMDISPTCTT","500","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 4:42:22.000000 PM"
11662,20144,20145,"ICQ_WAM","I_WZASP_THRESHOLD_NUMTOTALDISP","60","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 4:42:22.000000 PM"
11663,20144,20145,"ICQ_WAM","I_WZASP_THRESHOLD_POS","2","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 4:42:22.000000 PM"
11664,20144,20145,"ICQ_WAM","I_WZASP_THRESHOLD_RATIODISPTL","0.1","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 4:42:22.000000 PM"
11665,20144,20145,"ICQ_WAM","I_WZASP_THRESHOLD_WZ","1","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 4:42:22.000000 PM"
11666,20144,20145,"ICQ_WAM","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 4:42:22.000000 PM"
11667,20145,20146,"CHART_CONFIG","THRESHOLD_DESCRIPTION","Alinity IA Washzone1 P3 Aspiration","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 4:46:23.000000 PM"
11668,20145,20146,"ICQ_WAM","IHN_LEVEL3_DESC","Alinity IA Washzone1 P3 Aspiration","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 4:46:23.000000 PM"
11669,20145,20146,"ICQ_WAM","I_WZASP_THRESHOLD_NUMDISPTCTT","500","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 4:46:23.000000 PM"
11670,20145,20146,"ICQ_WAM","I_WZASP_THRESHOLD_NUMTOTALDISP","60","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 4:46:23.000000 PM"
11671,20145,20146,"ICQ_WAM","I_WZASP_THRESHOLD_POS","3","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 4:46:23.000000 PM"
11672,20145,20146,"ICQ_WAM","I_WZASP_THRESHOLD_RATIODISPTL","0.1","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 4:46:23.000000 PM"
11673,20145,20146,"ICQ_WAM","I_WZASP_THRESHOLD_WZ","1","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 4:46:23.000000 PM"
11674,20145,20146,"ICQ_WAM","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 4:46:23.000000 PM"
11675,20146,20147,"CHART_CONFIG","THRESHOLD_DESCRIPTION","Alinity IA Washzone2 P1 Aspiration","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 4:50:39.000000 PM"
11676,20146,20147,"ICQ_WAM","IHN_LEVEL3_DESC","Alinity IA Washzone2 P1 Aspiration","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 4:50:39.000000 PM"
11677,20146,20147,"ICQ_WAM","I_WZASP_THRESHOLD_NUMDISPTCTT","500","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 4:50:39.000000 PM"
11678,20146,20147,"ICQ_WAM","I_WZASP_THRESHOLD_NUMTOTALDISP","60","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 4:50:39.000000 PM"
11679,20146,20147,"ICQ_WAM","I_WZASP_THRESHOLD_POS","1","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 4:50:39.000000 PM"
11680,20146,20147,"ICQ_WAM","I_WZASP_THRESHOLD_RATIODISPTL","0.1","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 4:50:39.000000 PM"
11681,20146,20147,"ICQ_WAM","I_WZASP_THRESHOLD_WZ","2","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 4:50:39.000000 PM"
11682,20146,20147,"ICQ_WAM","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 4:50:39.000000 PM"
11683,20147,20148,"CHART_CONFIG","THRESHOLD_DESCRIPTION","Alinity IA Washzone2 P2 Aspiration","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 4:55:28.000000 PM"
11684,20147,20148,"ICQ_WAM","IHN_LEVEL3_DESC","Alinity IA Washzone2 P2 Aspiration","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 4:55:28.000000 PM"
11685,20147,20148,"ICQ_WAM","I_WZASP_THRESHOLD_NUMDISPTCTT","500","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 4:55:28.000000 PM"
11686,20147,20148,"ICQ_WAM","I_WZASP_THRESHOLD_NUMTOTALDISP","60","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 4:55:28.000000 PM"
11687,20147,20148,"ICQ_WAM","I_WZASP_THRESHOLD_POS","2","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 4:55:28.000000 PM"
11688,20147,20148,"ICQ_WAM","I_WZASP_THRESHOLD_RATIODISPTL","0.1","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 4:55:28.000000 PM"
11689,20147,20148,"ICQ_WAM","I_WZASP_THRESHOLD_WZ","2","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 4:55:28.000000 PM"
11690,20147,20148,"ICQ_WAM","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 4:55:28.000000 PM"
11691,20148,20149,"CHART_CONFIG","THRESHOLD_DESCRIPTION","Alinity IA Washzone2 P3 Aspiration","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/28/2018 5:02:04.000000 PM"
11692,20148,20149,"ICQ_WAM","IHN_LEVEL3_DESC","Alinity IA Washzone2 P3 Aspiration","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/28/2018 5:02:04.000000 PM"
11693,20148,20149,"ICQ_WAM","I_WZASP_THRESHOLD_NUMDISPTCTT","500","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/28/2018 5:02:04.000000 PM"
11694,20148,20149,"ICQ_WAM","I_WZASP_THRESHOLD_NUMTOTALDISP","60","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/28/2018 5:02:04.000000 PM"
11695,20148,20149,"ICQ_WAM","I_WZASP_THRESHOLD_POS","3","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/28/2018 5:02:04.000000 PM"
11696,20148,20149,"ICQ_WAM","I_WZASP_THRESHOLD_RATIODISPTL","0.1","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/28/2018 5:02:04.000000 PM"
11697,20148,20149,"ICQ_WAM","I_WZASP_THRESHOLD_WZ","2","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/28/2018 5:02:04.000000 PM"
11698,20148,20149,"ICQ_WAM","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/28/2018 5:02:04.000000 PM"
11699,20149,20150,"ICQ_Pipettor_Syringe_Backlash","IHN_LEVEL3_DESC","IHN_LEVEL3_DESC","N","CHANDSN","6/28/2018 5:25:57.000000 PM","CHANDSN","6/28/2018 5:26:44.000000 PM"
11700,20149,20150,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_ACTIVITY","SyringeCheckResult for pipettor: ","N","CHANDSN","6/28/2018 5:25:57.000000 PM","CHANDSN","6/28/2018 5:26:44.000000 PM"
11701,20149,20150,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_MAX","95","N","CHANDSN","6/28/2018 5:25:57.000000 PM","CHANDSN","6/28/2018 5:26:44.000000 PM"
11702,20149,20150,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_NUMFLAGS","1","N","CHANDSN","6/28/2018 5:25:57.000000 PM","CHANDSN","6/28/2018 5:26:44.000000 PM"
11703,20149,20150,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_NUMREPS","5","N","CHANDSN","6/28/2018 5:25:57.000000 PM","CHANDSN","6/28/2018 5:26:44.000000 PM"
11704,20149,20150,"ICQ_Pipettor_Syringe_Backlash","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 5:25:57.000000 PM","CHANDSN","6/28/2018 5:26:44.000000 PM"
11705,20149,20150,"CHART_CONFIG","THRESHOLD_DESCRIPTION","THRESHOLD_DESCRIPTION","N","CHANDSN","6/28/2018 5:25:57.000000 PM","CHANDSN","6/28/2018 5:26:44.000000 PM"
11706,20150,20151,"CHART_CONFIG","THRESHOLD_DESCRIPTION","Alinity IA Pipettor Sample Syringe Backlash","N","CHANDSN","6/28/2018 5:31:19.000000 PM","CHANDSN","6/28/2018 5:31:37.000000 PM"
11707,20150,20151,"ICQ_Pipettor_Syringe_Backlash","IHN_LEVEL3_DESC","Alinity IA Pipettor Sample Syringe Backlash","N","CHANDSN","6/28/2018 5:31:19.000000 PM","CHANDSN","6/28/2018 5:31:37.000000 PM"
11708,20150,20151,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_ACTIVITY","SyringeCheckResult for pipettor: SamplePipettor%","N","CHANDSN","6/28/2018 5:31:19.000000 PM","CHANDSN","6/28/2018 5:31:37.000000 PM"
11709,20150,20151,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_MAX","95","N","CHANDSN","6/28/2018 5:31:19.000000 PM","CHANDSN","6/28/2018 5:31:37.000000 PM"
11710,20150,20151,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_NUMFLAGS","1","N","CHANDSN","6/28/2018 5:31:19.000000 PM","CHANDSN","6/28/2018 5:31:37.000000 PM"
11711,20150,20151,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_NUMREPS","5","N","CHANDSN","6/28/2018 5:31:19.000000 PM","CHANDSN","6/28/2018 5:31:37.000000 PM"
11712,20150,20151,"ICQ_Pipettor_Syringe_Backlash","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 5:31:19.000000 PM","CHANDSN","6/28/2018 5:31:37.000000 PM"
11713,20151,20152,"CHART_CONFIG","THRESHOLD_DESCRIPTION","Alinity IA Pipettor R1 Syringe Backlash","N","CHANDSN","6/28/2018 5:35:32.000000 PM","CHANDSN","6/28/2018 5:36:21.000000 PM"
11714,20151,20152,"ICQ_Pipettor_Syringe_Backlash","IHN_LEVEL3_DESC","Alinity IA Pipettor R1 Syringe Backlash","N","CHANDSN","6/28/2018 5:35:32.000000 PM","CHANDSN","6/28/2018 5:36:21.000000 PM"
11715,20151,20152,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_ACTIVITY","SyringeCheckResult for pipettor: R1Pipettor%","N","CHANDSN","6/28/2018 5:35:32.000000 PM","CHANDSN","6/28/2018 5:36:21.000000 PM"
11716,20151,20152,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_MAX","95","N","CHANDSN","6/28/2018 5:35:32.000000 PM","CHANDSN","6/28/2018 5:36:21.000000 PM"
11717,20151,20152,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_NUMFLAGS","1","N","CHANDSN","6/28/2018 5:35:32.000000 PM","CHANDSN","6/28/2018 5:36:21.000000 PM"
11718,20151,20152,"ICQ_Pipettor_Syringe_Backlash","I_POSDIFF_THRESHOLD_NUMREPS","5","N","CHANDSN","6/28/2018 5:35:32.000000 PM","CHANDSN","6/28/2018 5:36:21.000000 PM"
11719,20151,20152,"ICQ_Pipettor_Syringe_Backlash","THRESHOLDS_COUNT","1","N","CHANDSN","6/28/2018 5:35:32.000000 PM","CHANDSN","6/28/2018 5:36:21.000000 PM"
